scale factor 	0.500000
class 	 Width 	 Height 	 realDistance 	 Probability
0	104	34	0.600000	0.752470
0	103	39	0.720000	0.766047
0	102	45	0.840000	0.790086
0	101	50	0.920000	0.811321
0	101	55	1.040000	0.825340
0	101	60	1.120000	0.840945
0	99	66	1.240000	0.864917
0	99	71	1.360000	0.879068
0	105	75	1.450000	0.846639
0	104	80	1.530000	0.870238
0	105	85	1.660000	0.877232
0	104	90	1.740000	0.890827
0	104	94	1.830000	0.902256
0	103	99	1.960000	0.923910
0	102	103	2.050000	0.945536
0	102	108	2.140000	0.936883
0	100	112	2.230000	0.932242
0	100	117	2.360000	0.917819
0	99	120	2.410000	0.916612
0	98	125	2.550000	0.917418
0	96	129	2.640000	0.914468
0	95	132	2.730000	0.914184
0	94	128	2.970000	0.916003
0	94	128	3.220000	0.916003
0	92	124	3.470000	0.931683
0	90	122	3.720000	0.922406
0	91	121	3.980000	0.937000
0	89	119	4.250000	0.927615
0	87	116	4.470000	0.925152
0	86	114	4.750000	0.923434
0	85	113	5.030000	0.922621
0	84	111	5.270000	0.920878
0	84	109	5.570000	0.931068
0	84	107	5.810000	0.937254
0	82	105	6.060000	0.924148
0	82	103	6.320000	0.937895
0	80	101	6.570000	0.924731
0	80	100	6.840000	0.935373
0	80	98	7.110000	0.938397
0	78	97	7.390000	0.932778
0	77	95	7.670000	0.927666
0	77	96	7.960000	0.931989
0	75	90	8.400000	0.918478
0	74	89	8.710000	0.917503
0	74	87	9.020000	0.910910
0	73	88	9.340000	0.916504
0	71	82	9.750000	0.889985
0	71	81	10.090000	0.886614
0	70	81	10.430000	0.888636
0	70	80	10.690000	0.885227
0	69	79	10.960000	0.883806
0	68	78	11.230000	0.871497
0	68	76	11.510000	0.875373
0	67	75	11.800000	0.862910
0	67	74	12.080000	0.862459
0	66	74	12.380000	0.861176
0	65	72	12.580000	0.848052
0	65	72	12.880000	0.855827
0	65	71	13.300000	0.855311
0	64	70	13.510000	0.850345
0	64	69	13.830000	0.849772
0	62	68	14.050000	0.827447
0	62	67	14.380000	0.834635
0	61	67	14.720000	0.828277
0	61	66	14.950000	0.832431
0	61	65	15.300000	0.831767
0	60	64	15.540000	0.826371
0	60	63	15.910000	0.825641
0	59	63	16.150000	0.823998
0	58	62	16.400000	0.810293
0	58	61	16.790000	0.817662
0	57	61	17.050000	0.807662
0	57	60	17.310000	0.806842
0	57	59	17.580000	0.811156
0	56	59	17.850000	0.804116
0	56	58	18.130000	0.800116
0	56	58	18.410000	0.811606
0	55	58	18.690000	0.801312
0	55	58	18.980000	0.812983
0	55	57	19.420000	0.808873
0	54	57	19.720000	0.810227
0	54	56	19.870000	0.806061
0	53	55	20.330000	0.803164
0	54	54	20.490000	0.809707
0	53	54	20.810000	0.798938
0	52	53	21.130000	0.795893
0	51	53	21.460000	0.784955
0	52	52	21.620000	0.794837
0	50	51	21.960000	0.777295
0	50	51	22.300000	0.780556
0	50	51	22.650000	0.789516
0	50	50	22.820000	0.785104
0	50	49	23.180000	0.783919
0	49	49	23.540000	0.781698
0	49	49	23.720000	0.785022
0	48	48	23.910000	0.769001
0	48	48	24.280000	0.781538
0	48	47	24.660000	0.776923
0	48	46	24.860000	0.772308
0	47	47	25.250000	0.777940
0	47	46	25.450000	0.773252
0	47	46	25.850000	0.786289
0	46	45	26.470000	0.772914
0	45	44	26.680000	0.765535
0	44	44	26.890000	0.753254
0	44	43	27.320000	0.751826
0	45	43	27.540000	0.773975
0	45	42	27.760000	0.769057
0	45	43	28.200000	0.777500
0	44	42	28.430000	0.770000
0	44	42	28.660000	0.773559
0	43	42	28.890000	0.760832
0	43	41	29.350000	0.769476
0	43	49	28.660000	0.796425
0	43	50	28.660000	0.801510
0	42	41	30.320000	0.770506
0	42	40	30.570000	0.765243
0	42	40	30.810000	0.765243
0	41	40	31.070000	0.766209
0	41	40	31.320000	0.766209
0	41	39	31.840000	0.775472
0	41	39	32.100000	0.775472
0	40	38	32.370000	0.756292
0	40	38	32.630000	0.760131
0	39	38	32.910000	0.757111
0	40	38	33.180000	0.771111
0	40	37	33.730000	0.780863
0	39	37	34.020000	0.766577
0	38	37	34.300000	0.756319
0	38	37	34.590000	0.756319
0	38	36	34.880000	0.761859
0	37	36	35.180000	0.751348
0	37	36	35.480000	0.751348
0	37	36	35.780000	0.762829
0	37	35	36.080000	0.761064
0	37	36	36.390000	0.767064
0	35	34	36.700000	0.736609
0	35	34	37.020000	0.740772
0	35	34	37.340000	0.740772
0	36	34	37.660000	0.772500
0	35	34	37.990000	0.756944
0	34	33	38.320000	0.735139
0	34	33	38.650000	0.739527
0	35	33	38.990000	0.767456
0	34	33	39.330000	0.751547
0	35	33	39.680000	0.772036
0	35	33	40.030000	0.784985
0	34	32	40.030000	0.762184
0	34	32	40.380000	0.762184
0	33	32	40.740000	0.750543
0	33	32	41.110000	0.763333
0	33	31	41.480000	0.761364
0	33	31	41.850000	0.761364
0	33	31	42.220000	0.774778
0	32	31	42.610000	0.762621
0	32	30	42.610000	0.755644
0	32	30	42.990000	0.755644
0	32	30	43.380000	0.769302
0	32	31	43.780000	0.781429
0	32	31	44.180000	0.781429
0	32	30	44.180000	0.774286
0	32	30	44.590000	0.793871
0	31	28	45.000000	0.761288
0	31	28	45.420000	0.761288
0	31	28	45.420000	0.761288
0	31	28	45.840000	0.781053
0	30	29	46.700000	0.775708
0	30	28	46.700000	0.768016
0	30	29	47.140000	0.790644
0	30	29	47.590000	0.790644
0	29	28	47.590000	0.764033
0	29	28	48.040000	0.769701
0	29	28	48.040000	0.769701
0	29	28	48.500000	0.784941
0	29	28	48.960000	0.790916
0	30	28	48.960000	0.810360
0	29	28	49.430000	0.790916
0	29	27	49.910000	0.798919
0	29	27	50.400000	0.805000
0	29	27	50.400000	0.805000
0	29	27	50.890000	0.822059
0	29	27	51.380000	0.828487
0	29	27	51.380000	0.828487
0	29	27	51.890000	0.828487
0	28	27	51.890000	0.807899
0	28	26	51.890000	0.799328
0	29	26	52.400000	0.838009
0	28	26	52.400000	0.816797
0	28	26	52.920000	0.823351
0	28	25	53.450000	0.814528
0	28	26	53.450000	0.823351
0	28	26	53.990000	0.848864
0	28	25	54.530000	0.839773
0	28	25	54.530000	0.839773
0	28	25	55.080000	0.839773
0	28	25	55.080000	0.839773
0	28	25	55.640000	0.866633
0	27	25	55.640000	0.844052
0	27	25	56.210000	0.844052
0	27	24	56.210000	0.834677
0	27	25	56.790000	0.851613
0	27	24	56.790000	0.841935
0	28	24	56.790000	0.864516
0	27	25	57.370000	0.871935
0	27	24	57.370000	0.862258
0	26	25	57.970000	0.856667
0	26	24	57.970000	0.846667
0	26	24	57.970000	0.846667
0	27	24	58.570000	0.870000
0	27	24	58.570000	0.870000
0	26	24	59.190000	0.867586
0	26	25	59.810000	0.886207
0	26	24	59.810000	0.875862
0	26	23	60.450000	0.865517
0	26	23	61.090000	0.896429
0	26	23	61.090000	0.896429
