scale factor 	0.500000
class 	 Width 	 Height 	 realDistance 	 Probability
0	79	107	29.140000	0.715447
0	76	103	30.090000	0.745462
0	75	101	30.580000	0.745833
0	74	100	31.080000	0.755243
0	74	99	31.850000	0.740230
0	71	96	32.650000	0.767855
0	71	94	33.190000	0.756961
0	69	94	33.750000	0.760460
0	69	93	34.610000	0.744514
0	68	89	35.490000	0.754143
0	67	89	36.100000	0.745313
0	65	87	36.720000	0.758442
0	65	86	37.040000	0.756598
0	64	85	37.680000	0.759080
0	63	83	38.330000	0.759728
0	63	83	39.010000	0.752925
0	62	82	39.350000	0.748435
0	61	81	40.050000	0.743780
0	61	80	40.400000	0.748952
0	60	79	41.120000	0.744211
0	60	78	41.490000	0.749474
0	59	77	42.240000	0.744643
0	57	75	42.620000	0.759659
0	58	75	43.010000	0.745076
0	57	74	43.400000	0.757639
0	56	73	44.200000	0.752750
0	56	72	44.600000	0.740279
0	55	71	45.430000	0.734829
0	54	71	45.850000	0.742353
0	54	70	46.280000	0.748235
0	53	69	47.160000	0.742818
0	53	69	47.600000	0.714760
0	53	68	48.050000	0.720883
0	52	67	48.510000	0.714583
0	52	66	48.980000	0.720833
0	51	66	49.450000	0.728723
0	50	65	50.410000	0.722428
0	51	65	50.900000	0.683587
0	50	64	50.900000	0.707609
0	49	63	51.900000	0.700513
0	49	63	52.420000	0.700513
0	48	61	52.940000	0.722552
0	48	61	53.460000	0.699880
0	48	61	54.000000	0.690208
0	47	60	54.000000	0.715606
0	46	59	55.090000	0.708301
0	47	59	55.650000	0.664683
0	45	59	56.220000	0.693293
0	46	58	56.220000	0.681165
0	46	58	56.800000	0.655610
0	45	56	57.390000	0.680000
0	45	56	57.980000	0.680000
0	43	56	58.590000	0.683937
0	44	55	59.200000	0.671041
0	43	55	59.830000	0.653668
0	43	54	59.830000	0.661563
0	42	55	61.100000	0.635304
0	42	54	61.100000	0.643412
0	42	54	61.760000	0.643412
0	42	54	62.430000	0.631250
0	41	54	63.100000	0.624194
0	41	53	63.790000	0.619908
0	40	53	64.490000	0.612381
0	40	52	64.490000	0.620952
0	40	52	65.200000	0.607843
0	40	51	65.930000	0.584483
0	40	51	66.670000	0.570846
0	39	50	66.670000	0.604075
0	40	50	67.420000	0.579937
0	39	49	68.960000	0.565625
0	39	48	68.960000	0.575000
0	37	49	69.750000	0.581366
0	38	48	69.750000	0.564815
0	37	48	70.550000	0.576225
0	37	47	71.370000	0.585902
0	37	47	72.210000	0.533846
0	36	46	72.210000	0.570769
0	36	46	73.060000	0.570769
0	36	46	73.060000	0.570769
0	35	46	73.930000	0.544138
0	35	45	74.810000	0.554483
0	35	44	74.810000	0.564828
0	35	44	75.710000	0.564828
0	35	44	75.710000	0.564828
0	34	44	76.630000	0.536905
0	34	43	77.570000	0.547619
0	34	43	77.570000	0.547619
0	35	43	78.520000	0.501389
0	33	42	78.520000	0.570833
0	34	41	79.490000	0.509662
2	34	42	79.490000	0.498551
0	32	41	80.490000	0.570531
0	33	41	81.500000	0.522575
0	33	41	81.500000	0.522575
0	32	41	82.540000	0.508741
0	32	40	82.540000	0.520280
0	32	40	82.540000	0.520280
0	31	40	83.590000	0.552098
0	31	39	84.670000	0.545636
0	31	39	84.670000	0.545636
2	31	39	85.770000	0.498667
0	30	39	85.770000	0.532000
0	30	38	85.770000	0.544000
2	30	39	86.900000	0.400000
0	30	38	86.900000	0.544000
0	29	37	88.050000	0.570833
0	29	38	88.050000	0.558333
0	30	37	89.220000	0.537500
0	30	37	89.220000	0.537500
0	29	37	90.420000	0.522500
0	29	37	90.420000	0.522500
0	29	36	90.420000	0.535000
2	30	37	91.650000	0.487500
0	29	36	91.650000	0.535000
0	28	36	91.650000	0.570000
0	28	36	92.910000	0.550435
0	28	36	92.910000	0.550435
0	27	35	94.190000	0.598478
0	27	35	94.190000	0.598478
0	27	35	95.510000	0.548741
0	28	35	95.510000	0.511899
0	27	34	95.510000	0.561785
0	27	34	95.510000	0.561785
0	27	34	96.850000	0.561785
0	27	33	96.850000	0.574828
0	27	33	98.230000	0.555263
0	27	34	98.230000	0.541627
0	26	33	99.640000	0.592105
0	26	33	99.640000	0.592105
0	26	34	99.640000	0.578469
0	26	33	101.090000	0.592105
0	27	33	101.090000	0.555263
0	26	32	101.090000	0.605742
0	26	33	102.570000	0.592105
0	26	32	102.570000	0.605742
0	26	32	102.570000	0.605742
0	26	33	104.090000	0.538889
0	26	32	104.090000	0.552525
0	26	32	104.090000	0.552525
0	25	31	105.640000	0.605051
0	25	32	105.640000	0.591414
0	25	32	105.640000	0.591414
0	25	31	107.240000	0.605051
0	25	31	107.240000	0.605051
0	24	32	107.240000	0.630303
0	25	31	108.880000	0.605051
0	25	31	108.880000	0.605051
0	25	30	108.880000	0.618687
0	25	31	110.560000	0.605051
0	24	31	110.560000	0.643939
0	24	30	110.560000	0.657576
0	24	30	110.560000	0.657576
0	24	29	112.290000	0.652381
0	24	30	112.290000	0.638095
0	24	30	112.290000	0.638095
0	24	29	114.060000	0.652381
0	24	29	114.060000	0.652381
0	23	30	114.060000	0.676984
0	23	29	115.880000	0.691270
0	23	29	115.880000	0.691270
0	24	28	115.880000	0.666667
0	23	29	117.760000	0.691270
0	24	28	115.880000	0.666667
0	22	28	117.750000	0.744444
0	23	28	117.750000	0.705556
0	23	28	117.750000	0.705556
0	23	27	119.680000	0.719841
0	23	27	119.680000	0.719841
0	23	28	119.680000	0.705556
0	22	27	121.660000	0.758730
0	22	27	121.660000	0.758730
0	22	27	121.660000	0.758730
0	22	27	123.700000	0.776263
0	22	27	123.700000	0.776263
0	23	27	123.700000	0.737374
0	22	27	123.700000	0.776263
0	22	27	125.800000	0.776263
0	22	27	125.800000	0.776263
0	22	26	125.800000	0.789899
0	22	26	125.800000	0.789899
0	22	27	127.960000	0.776263
0	21	25	127.960000	0.842424
0	21	26	127.960000	0.828788
0	21	26	127.960000	0.828788
0	21	25	130.180000	0.842424
0	21	25	130.180000	0.842424
0	21	26	130.180000	0.828788
0	21	25	132.480000	0.842424
0	20	25	132.480000	0.881313
0	21	25	132.480000	0.842424
0	21	24	132.480000	0.856061
0	21	24	132.480000	0.856061
0	21	24	132.480000	0.856061
0	20	25	134.840000	0.881313
0	20	24	134.840000	0.894949
0	20	24	134.840000	0.894949
0	20	24	134.840000	0.894949
0	20	24	134.840000	0.894949
0	20	24	137.280000	0.894949
0	20	23	137.280000	0.908586
0	20	24	137.280000	0.894949
0	20	24	137.280000	0.894949
0	20	24	137.280000	0.894949
0	20	23	139.800000	0.908586
0	20	23	139.800000	0.908586
0	20	23	139.800000	0.908586
0	20	24	139.800000	0.894949
0	20	22	139.800000	0.922222
0	20	23	142.410000	0.908586
0	19	23	142.410000	0.947475
0	19	23	142.410000	0.947475
0	19	22	142.410000	0.961111
0	19	23	145.100000	0.947475
0	19	23	145.100000	0.947475
0	19	23	145.100000	0.947475
0	19	23	145.100000	0.947475
0	19	22	145.100000	0.961111
0	19	22	145.100000	0.961111
0	19	23	147.880000	0.947475
0	19	23	147.880000	0.947475
0	19	22	147.880000	0.961111
0	19	22	147.880000	0.961111
0	19	22	147.880000	0.961111
0	19	22	147.880000	0.961111
0	18	21	150.760000	1.000000
0	18	21	150.760000	1.000000
0	18	21	150.760000	1.000000
0	18	22	150.760000	0.985714
0	18	21	150.760000	1.000000
0	18	21	153.730000	1.000000
0	19	21	153.730000	0.961111
0	18	21	153.730000	1.000000
0	18	22	153.730000	0.985714
0	18	22	153.730000	0.985714
0	18	21	156.820000	0.958824
0	18	21	156.820000	0.958824
0	18	20	153.730000	0.985714
0	18	21	156.820000	0.958824
0	18	21	156.820000	0.958824
0	18	21	156.820000	0.958824
0	18	21	160.020000	0.943824
0	17	20	156.820000	0.985714
0	17	20	156.820000	0.985714
0	17	19	160.020000	0.985000
0	17	20	160.020000	1.000000
0	17	20	160.020000	1.000000
0	17	19	163.330000	0.941250
0	17	20	160.020000	1.000000
0	17	20	160.020000	1.000000
0	17	20	163.330000	0.956250
0	17	20	163.330000	0.956250
0	17	20	163.330000	0.956250
0	17	18	163.330000	0.926250
0	17	20	163.330000	0.956250
0	17	20	163.330000	0.956250
0	17	19	166.770000	0.956250
0	16	19	166.770000	1.000000
0	17	19	166.770000	0.956250
0	17	19	166.770000	0.956250
0	16	19	166.770000	1.000000
0	16	18	166.770000	0.984211
0	16	18	166.770000	0.984211
0	16	18	166.770000	0.984211
0	16	18	166.770000	0.984211
0	16	17	170.350000	0.936667
0	16	17	170.350000	0.936667
0	16	18	166.770000	0.984211
0	15	17	170.350000	0.983333
0	15	17	170.350000	0.983333
0	16	17	170.350000	0.936667
0	16	17	170.350000	0.936667
0	16	16	170.350000	0.920000
0	16	17	170.350000	0.936667
0	16	16	170.350000	0.920000
0	16	16	170.350000	0.920000
0	16	16	170.350000	0.920000
0	15	16	170.350000	0.966667
0	15	16	170.350000	0.966667
0	15	16	170.350000	0.966667
0	15	15	174.060000	0.914706
0	15	15	174.060000	0.914706
0	15	15	174.060000	0.914706
0	15	15	174.060000	0.914706
0	15	15	174.060000	0.914706
0	15	15	174.060000	0.914706
0	15	14	174.060000	0.897059
0	15	15	174.060000	0.914706
0	15	15	177.920000	0.892308
0	15	15	177.920000	0.892308
0	15	15	177.920000	0.892308
0	15	14	177.920000	0.872308
0	15	15	177.920000	0.892308
0	15	15	177.920000	0.892308
0	14	14	177.920000	0.926154
0	14	15	177.920000	0.946154
0	15	14	177.920000	0.872308
0	15	14	177.920000	0.872308
0	14	14	177.920000	0.926154
0	14	13	181.940000	0.787662
0	14	13	181.940000	0.787662
0	14	14	177.920000	0.926154
0	14	13	181.940000	0.787662
0	14	13	181.940000	0.787662
0	14	13	181.940000	0.787662
0	14	13	181.940000	0.787662
0	14	13	181.940000	0.787662
2	4	5	9.750000	0.000000
0	14	12	181.940000	0.766234
2	4	5	9.500000	0.000000
0	14	12	181.940000	0.766234
2	3	5	9.260000	0.000000
0	14	12	181.940000	0.766234
0	14	12	181.940000	0.766234
2	4	5	8.780000	0.000000
0	14	12	181.940000	0.766234
2	5	6	8.550000	0.114545
0	14	12	181.940000	0.766234
0	14	12	181.940000	0.766234
0	14	11	186.130000	0.611111
0	14	11	186.130000	0.611111
0	14	12	181.940000	0.766234
2	7	3	7.890000	0.058333
0	14	12	181.940000	0.766234
0	13	11	186.130000	0.688889
2	9	3	7.960000	0.075000
0	14	11	186.130000	0.611111
2	8	3	7.960000	0.066667
0	14	11	186.130000	0.611111
0	13	11	186.130000	0.688889
2	9	4	8.040000	0.075000
0	13	11	186.130000	0.688889
2	8	4	8.110000	0.066667
0	14	10	186.130000	0.583838
2	9	4	8.180000	0.075000
0	13	10	186.130000	0.661616
0	13	10	186.130000	0.661616
0	13	10	186.130000	0.661616
0	13	10	186.130000	0.661616
2	3	4	8.950000	0.000000
0	13	10	186.130000	0.661616
0	13	10	186.130000	0.661616
0	13	9	190.500000	0.525000
0	13	9	190.500000	0.525000
0	13	9	190.500000	0.525000
0	13	9	190.500000	0.525000
0	13	9	190.500000	0.525000
0	13	9	190.500000	0.525000
0	13	9	190.500000	0.525000
0	13	9	190.500000	0.525000
0	13	9	190.500000	0.525000
0	12	8	190.500000	0.650000
0	13	9	190.500000	0.525000
0	13	9	190.500000	0.525000
0	12	8	190.500000	0.650000
0	12	8	190.500000	0.650000
0	12	8	190.500000	0.650000
0	13	8	190.500000	0.562500
0	13	8	190.500000	0.562500
2	4	7	7.750000	0.190556
0	12	8	190.500000	0.650000
2	6	7	7.540000	0.211037
0	12	8	190.500000	0.650000
2	6	6	7.330000	0.165333
2	12	7	195.050000	0.250000
2	5	5	7.120000	0.000000
0	12	8	190.500000	0.650000
2	3	3	6.780000	0.000000
0	7	7	190.500000	0.933333
1	4	6	190.500000	1.000000
2	6	6	6.650000	0.165333
0	12	6	190.500000	0.575000
0	12	6	190.500000	0.575000
0	12	6	190.500000	0.575000
0	12	6	190.500000	0.575000
2	3	3	5.700000	0.000000
1	4	6	190.500000	1.000000
0	8	6	190.500000	0.925000
2	12	7	195.050000	0.250000
2	3	3	4.870000	0.000000
2	3	3	5.160000	0.000000
2	12	7	195.050000	0.250000
2	12	6	195.050000	0.300000
2	12	6	195.050000	0.300000
2	12	6	195.050000	0.300000
2	3	5	3.780000	0.000000
2	12	6	195.050000	0.300000
2	4	11	3.620000	0.450532
2	12	6	195.050000	0.300000
2	12	6	195.050000	0.300000
2	6	10	3.070000	0.359338
0	7	5	195.050000	0.670000
0	5	6	195.050000	1.000000
2	6	9	2.830000	0.301064
0	7	5	195.050000	0.670000
0	5	6	195.050000	1.000000
2	4	4	2.460000	0.000000
0	4	4	195.060000	0.940000
2	5	5	199.810000	0.458333
2	3	3	2.230000	0.000000
2	11	6	195.050000	0.300000
2	11	6	195.050000	0.300000
2	5	5	1.750000	0.000000
2	11	5	199.810000	0.238636
2	7	10	1.580000	0.319444
2	12	5	199.810000	0.225000
2	6	11	1.370000	0.416319
2	12	4	195.050000	0.240000
2	11	4	195.050000	0.254545
2	7	10	0.840000	0.319444
2	11	4	195.050000	0.254545
2	11	5	199.810000	0.238636
2	12	4	195.050000	0.240000
2	12	4	195.050000	0.240000
2	11	4	195.050000	0.254545
2	11	4	195.050000	0.254545
2	11	3	199.810000	0.225000
2	11	3	199.810000	0.225000
2	11	3	199.810000	0.225000
2	11	3	199.810000	0.225000
2	11	3	199.810000	0.225000
2	11	3	199.810000	0.225000
2	11	3	199.810000	0.225000
2	10	3	199.810000	0.225000
2	10	3	199.810000	0.225000
2	11	4	199.810000	0.300000
0	4	4	199.810000	0.766667
2	11	4	199.810000	0.300000
2	11	4	199.810000	0.300000
2	11	4	199.810000	0.300000
2	7	3	199.810000	0.225000
0	108	41	0.740000	0.777251
0	107	46	0.820000	0.781034
0	106	51	0.940000	0.791832
0	107	57	1.060000	0.810642
0	109	62	1.140000	0.820916
0	111	67	1.260000	0.819176
0	111	72	1.340000	0.822797
0	112	77	1.460000	0.836795
0	114	81	1.550000	0.857614
0	116	86	1.630000	0.880673
0	116	91	1.760000	0.897748
0	115	96	1.850000	0.904576
0	114	100	1.930000	0.907615
0	114	108	2.110000	0.931540
0	110	112	2.200000	0.918339
0	108	116	2.290000	0.931863
0	107	120	2.380000	0.940188
0	108	128	2.560000	0.950521
0	104	132	2.660000	0.974184
0	102	131	2.850000	0.965262
0	102	129	3.090000	0.962967
0	100	127	3.330000	0.953712
0	99	125	3.530000	0.942600
0	97	123	3.790000	0.926615
0	96	121	4.000000	0.923787
0	95	119	4.210000	0.912545
0	94	117	4.490000	0.914343
0	92	115	4.710000	0.935960
0	92	113	4.940000	0.942020
0	91	111	5.170000	0.944474
0	90	110	5.400000	0.955400
0	89	109	5.650000	0.954932
0	88	107	5.890000	0.969072
0	87	104	6.080000	0.967045
0	86	103	6.330000	0.970079
0	85	102	6.590000	0.961803
0	84	100	6.790000	0.967931
0	83	98	6.990000	0.962815
0	83	97	7.270000	0.973955
0	82	96	7.470000	0.968911
0	81	93	7.760000	0.967059
0	80	92	7.980000	0.963441
0	80	91	8.200000	0.963406
0	78	90	8.420000	0.943478
0	77	88	8.650000	0.939507
0	77	87	8.960000	0.936211
0	76	85	9.200000	0.932114
0	76	85	9.440000	0.932114
0	75	83	9.680000	0.927923
0	74	83	9.930000	0.919281
0	73	83	10.270000	0.921705
0	72	81	10.450000	0.906136
0	72	80	10.620000	0.902727
0	71	78	10.890000	0.898079
0	70	78	11.160000	0.889219
0	70	77	11.440000	0.888858
0	70	75	11.720000	0.889833
0	68	75	12.000000	0.874962
0	68	74	12.200000	0.879358
0	68	73	12.490000	0.878896
0	66	72	12.700000	0.857143
0	66	71	13.000000	0.864521
0	66	70	13.210000	0.860907
0	65	70	13.520000	0.859679
0	65	69	13.740000	0.859106
0	64	69	14.060000	0.849772
