scale factor 	0.500000
class 	 Width 	 Height 	 realDistance 	 Probability
0	13	17	156.810000	0.853977
0	16	21	163.330000	0.985000
0	16	17	156.810000	0.901681
0	18	17	156.810000	0.901681
0	16	17	156.810000	0.901681
0	13	18	156.810000	0.835227
0	13	18	156.810000	0.835227
0	13	17	156.810000	0.853977
0	13	18	156.810000	0.835227
0	13	18	156.810000	0.835227
0	14	18	156.810000	0.867619
0	15	18	156.810000	0.914286
0	15	18	156.810000	0.914286
0	15	18	156.810000	0.914286
0	15	18	156.810000	0.914286
0	15	19	160.010000	0.902647
0	16	21	163.330000	0.985000
0	15	19	160.010000	0.902647
0	15	19	160.010000	0.902647
0	15	19	160.010000	0.902647
0	15	19	160.010000	0.902647
0	14	19	160.010000	0.861471
0	13	19	160.010000	0.820294
0	13	19	160.010000	0.820294
0	14	19	160.010000	0.861471
0	14	19	160.010000	0.861471
0	13	19	160.010000	0.820294
0	14	20	160.010000	0.876471
0	15	20	160.010000	0.917647
0	17	21	163.330000	0.941250
0	17	21	163.330000	0.941250
0	20	21	163.330000	0.810000
0	21	21	163.330000	0.766250
0	20	21	163.330000	0.810000
0	21	21	163.330000	0.766250
0	21	21	163.330000	0.766250
0	21	21	163.330000	0.766250
0	20	21	163.330000	0.810000
0	16	21	163.330000	0.985000
0	15	21	163.330000	0.941250
0	14	21	163.330000	0.897500
0	14	21	163.330000	0.897500
0	14	21	163.330000	0.897500
0	14	21	163.330000	0.897500
0	15	21	163.330000	0.941250
0	16	21	163.330000	0.985000
0	16	21	163.330000	0.985000
0	17	21	163.330000	0.941250
0	19	21	163.330000	0.853750
0	21	21	163.330000	0.766250
0	18	21	163.330000	0.897500
0	20	21	163.330000	0.810000
0	19	21	163.330000	0.853750
0	18	21	163.330000	0.897500
0	17	21	163.330000	0.941250
0	18	21	163.330000	0.897500
0	15	21	163.330000	0.941250
0	15	21	163.330000	0.941250
0	15	21	163.330000	0.941250
0	15	21	163.330000	0.941250
0	15	21	163.330000	0.941250
0	20	21	163.330000	0.810000
0	20	21	163.330000	0.810000
0	21	21	163.330000	0.766250
0	21	21	163.330000	0.766250
0	21	21	163.330000	0.766250
0	21	21	163.330000	0.766250
0	19	21	163.330000	0.853750
0	19	21	163.330000	0.853750
0	19	21	163.330000	0.853750
0	16	21	163.330000	0.985000
0	16	21	163.330000	0.985000
0	14	21	163.330000	0.897500
0	14	21	163.330000	0.897500
0	14	21	163.330000	0.897500
0	14	21	163.330000	0.897500
0	14	21	163.330000	0.897500
0	15	21	163.330000	0.941250
0	16	21	163.330000	0.985000
0	17	21	163.330000	0.941250
0	17	21	163.330000	0.941250
0	18	21	163.330000	0.897500
0	16	22	163.330000	0.970000
0	20	22	163.330000	0.795000
0	19	22	163.330000	0.838750
0	18	22	163.330000	0.882500
0	15	21	163.330000	0.941250
0	15	21	163.330000	0.941250
0	14	21	163.330000	0.897500
0	14	21	163.330000	0.897500
0	14	22	163.330000	0.882500
0	14	22	163.330000	0.882500
0	14	22	163.330000	0.882500
0	15	22	163.330000	0.926250
0	16	22	163.330000	0.970000
0	18	22	163.330000	0.882500
0	17	21	166.770000	0.924671
0	20	21	166.770000	0.793421
0	16	21	166.770000	0.968421
0	16	21	166.770000	0.968421
0	15	20	166.770000	0.940461
0	14	20	166.770000	0.896711
0	13	20	166.770000	0.852961
0	12	20	166.770000	0.809211
0	11	19	170.340000	0.796667
0	11	19	170.340000	0.796667
0	11	19	170.340000	0.796667
0	11	19	170.340000	0.796667
0	12	19	170.340000	0.843333
0	11	18	170.340000	0.813333
0	11	18	170.340000	0.813333
0	13	18	170.340000	0.906667
0	12	18	170.340000	0.860000
0	14	18	170.340000	0.953333
0	14	17	174.060000	1.000000
0	14	17	174.060000	1.000000
0	13	17	174.060000	0.950000
0	14	17	174.060000	1.000000
0	14	17	174.060000	1.000000
0	12	16	174.060000	0.882353
0	12	16	174.060000	0.882353
0	11	16	174.060000	0.832353
0	11	16	174.060000	0.832353
0	10	16	174.060000	0.822222
0	10	16	174.060000	0.822222
0	10	15	177.920000	0.838462
0	10	15	177.920000	0.838462
0	10	15	177.920000	0.838462
0	10	15	177.920000	0.838462
0	11	15	177.920000	0.892308
2	7	9	166.770000	0.964286
0	11	8	190.500000	0.737500
2	7	8	163.330000	1.000000
0	10	8	190.500000	0.825000
2	7	8	163.330000	1.000000
0	10	8	190.500000	0.825000
2	7	9	166.770000	0.964286
2	9	5	199.810000	0.291667
