scale factor 	0.500000
class 	 Width 	 Height 	 realDistance 	 Probability
0	14	15	115.870000	0.950000
0	14	15	115.870000	0.950000
0	14	15	115.870000	0.950000
0	14	16	115.870000	0.966667
0	14	15	117.750000	0.950000
0	14	15	117.750000	0.950000
0	14	15	117.750000	0.950000
0	14	15	117.750000	0.950000
0	14	15	117.750000	0.950000
0	14	14	117.750000	0.933333
0	14	14	117.750000	0.933333
0	15	15	119.670000	0.934821
0	14	15	119.670000	0.950000
0	14	15	119.670000	0.950000
0	14	14	119.670000	0.933333
0	14	14	119.670000	0.933333
0	14	15	121.650000	0.896154
0	14	15	121.650000	0.896154
0	14	15	121.650000	0.896154
0	14	15	121.650000	0.896154
0	14	14	121.650000	0.912500
0	14	14	121.650000	0.912500
0	14	14	121.650000	0.912500
0	14	15	123.690000	0.896154
0	14	15	123.690000	0.896154
0	14	15	123.690000	0.896154
0	14	14	123.690000	0.912500
0	14	14	123.690000	0.912500
0	14	14	123.690000	0.912500
0	14	14	123.690000	0.912500
0	14	13	125.790000	0.891071
0	13	15	125.790000	0.950000
0	13	14	125.790000	0.933333
0	13	14	125.790000	0.933333
0	14	14	125.790000	0.912500
0	13	14	125.790000	0.933333
0	13	14	125.790000	0.933333
0	13	14	127.950000	0.933333
0	13	14	127.950000	0.933333
0	13	14	127.950000	0.933333
0	14	14	127.950000	0.912500
0	13	14	127.950000	0.933333
0	14	14	127.950000	0.912500
0	13	13	130.170000	0.916667
0	14	13	130.170000	0.891071
0	14	14	130.170000	0.912500
0	14	14	130.170000	0.912500
0	13	14	130.170000	0.933333
0	13	14	130.170000	0.933333
0	13	14	130.170000	0.933333
0	13	13	132.470000	0.916667
0	13	13	132.470000	0.916667
0	13	14	132.470000	0.933333
0	13	14	132.470000	0.933333
0	13	14	132.470000	0.933333
0	13	14	132.470000	0.933333
0	13	13	134.840000	0.916667
0	13	13	134.840000	0.916667
0	13	13	134.840000	0.916667
0	13	14	134.840000	0.933333
0	13	14	134.840000	0.933333
0	13	14	134.840000	0.933333
0	13	13	137.280000	0.916667
0	13	13	137.280000	0.916667
0	13	13	137.280000	0.916667
0	13	13	137.280000	0.916667
0	13	14	137.280000	0.933333
0	13	13	139.800000	0.916667
0	13	14	137.280000	0.933333
0	13	13	139.800000	0.916667
0	13	13	139.800000	0.916667
0	13	13	139.800000	0.916667
0	13	13	139.800000	0.916667
0	13	13	139.800000	0.916667
0	13	13	139.800000	0.916667
0	13	13	139.800000	0.916667
0	13	12	139.800000	0.900000
0	13	13	142.400000	0.858333
0	13	13	142.400000	0.858333
0	13	13	142.400000	0.858333
0	13	13	142.400000	0.858333
0	13	13	142.400000	0.858333
0	13	13	142.400000	0.858333
0	13	13	142.400000	0.858333
0	13	13	145.090000	0.871078
0	13	13	145.090000	0.871078
0	13	13	145.090000	0.871078
0	13	13	145.090000	0.871078
0	13	13	145.090000	0.871078
0	13	13	145.090000	0.871078
0	13	13	145.090000	0.871078
0	13	12	145.090000	0.853431
0	13	13	147.870000	0.871078
0	13	13	147.870000	0.871078
0	12	13	147.870000	0.929412
0	12	13	147.870000	0.929412
0	12	13	147.870000	0.929412
0	12	13	147.870000	0.929412
0	12	12	147.870000	0.911765
0	12	12	147.870000	0.911765
0	12	12	147.870000	0.911765
0	12	12	147.870000	0.911765
0	12	13	150.750000	0.929412
0	12	13	150.750000	0.929412
0	12	13	150.750000	0.929412
0	12	12	150.750000	0.911765
0	12	13	150.750000	0.929412
0	12	12	150.750000	0.911765
0	12	12	150.750000	0.911765
0	12	12	150.750000	0.911765
0	12	12	150.750000	0.911765
0	12	12	150.750000	0.911765
0	12	13	153.730000	0.929412
0	12	12	153.730000	0.911765
0	13	12	153.730000	0.853431
0	11	12	153.730000	0.853431
0	12	12	153.730000	0.911765
0	11	12	153.730000	0.853431
0	12	12	153.730000	0.911765
0	12	12	153.730000	0.911765
0	12	12	153.730000	0.911765
0	12	12	153.730000	0.911765
0	12	12	153.730000	0.911765
0	12	12	153.730000	0.911765
0	12	12	153.730000	0.911765
0	12	12	153.730000	0.911765
