scale factor 	0.500000
class 	 Width 	 Height 	 realDistance 	 Probability
0	30	28	48.050000	0.788620
2	6	7	18.140000	0.238371
2	20	12	18.140000	0.289636
2	4	5	18.280000	0.109375
2	17	9	18.280000	0.211000
2	13	8	18.280000	0.195245
0	30	28	48.980000	0.810360
2	12	4	18.420000	0.123529
0	30	28	49.450000	0.810360
2	5	3	18.560000	0.051471
0	29	27	49.920000	0.798919
0	29	28	49.920000	0.807027
0	30	28	50.410000	0.833333
0	29	27	50.900000	0.822059
0	29	27	51.400000	0.828487
0	29	27	51.400000	0.828487
0	28	26	51.400000	0.799328
0	28	27	51.900000	0.807899
0	29	26	51.900000	0.819916
0	27	27	52.420000	0.804156
0	28	26	52.420000	0.816797
0	28	27	52.940000	0.832175
0	28	26	52.940000	0.823351
0	29	26	52.940000	0.844563
0	28	26	53.460000	0.823351
0	28	26	53.460000	0.823351
0	28	26	54.000000	0.848864
0	28	26	54.000000	0.848864
0	27	25	54.540000	0.817898
0	27	26	54.540000	0.826989
0	27	25	55.090000	0.825000
0	27	26	55.090000	0.834375
0	27	25	55.650000	0.844052
0	27	26	55.650000	0.853427
0	27	25	56.220000	0.844052
0	27	25	56.220000	0.844052
0	26	25	56.800000	0.829032
0	27	25	56.800000	0.851613
0	27	25	56.800000	0.851613
0	27	25	57.390000	0.871935
0	27	25	57.390000	0.871935
0	26	24	57.390000	0.838925
0	26	25	57.980000	0.856667
0	26	25	57.980000	0.856667
0	26	25	58.590000	0.856667
0	26	25	58.590000	0.856667
0	25	24	58.590000	0.823333
0	25	25	59.200000	0.853448
0	26	24	59.200000	0.867586
0	26	24	59.200000	0.867586
0	26	23	59.830000	0.865517
0	25	24	59.830000	0.851724
0	26	24	59.820000	0.875862
0	26	24	60.460000	0.875862
0	25	24	60.460000	0.851724
0	26	23	61.100000	0.896429
0	26	23	61.100000	0.896429
0	26	24	61.100000	0.907143
0	25	23	61.760000	0.871429
0	25	23	61.760000	0.871429
0	25	23	61.760000	0.871429
0	25	23	62.430000	0.871429
0	25	23	62.430000	0.871429
0	24	23	62.430000	0.846429
0	24	23	63.100000	0.877778
0	25	23	63.100000	0.903704
0	25	23	63.100000	0.903704
0	25	23	63.790000	0.903704
0	25	23	63.790000	0.903704
0	24	22	63.790000	0.866667
0	24	23	64.490000	0.887607
0	24	23	64.490000	0.887607
0	24	22	64.490000	0.876068
0	24	22	64.490000	0.876068
0	24	22	65.200000	0.900000
0	24	22	65.200000	0.900000
0	24	22	65.200000	0.900000
0	25	23	65.930000	0.938462
0	24	22	65.930000	0.900000
0	24	22	65.930000	0.900000
0	24	22	65.930000	0.900000
0	24	22	65.930000	0.900000
0	23	21	66.670000	0.896000
0	23	22	66.670000	0.908000
0	24	22	66.670000	0.936000
0	24	22	66.670000	0.936000
0	23	21	67.420000	0.896000
0	23	21	67.420000	0.896000
0	23	21	67.420000	0.896000
0	23	22	67.420000	0.908000
0	23	22	67.420000	0.908000
0	23	21	68.180000	0.906500
0	23	21	68.180000	0.906500
0	23	21	68.180000	0.906500
0	23	22	68.180000	0.919000
0	23	21	68.960000	0.906500
0	23	21	68.960000	0.906500
0	23	21	68.960000	0.906500
0	23	21	68.960000	0.906500
0	22	21	68.960000	0.878500
0	22	21	69.750000	0.904167
0	22	21	69.750000	0.904167
0	22	21	69.750000	0.904167
0	22	21	69.750000	0.904167
0	22	21	69.750000	0.904167
0	22	21	69.750000	0.904167
0	22	20	69.750000	0.891667
0	22	21	70.550000	0.915580
0	22	21	70.550000	0.915580
0	22	21	70.550000	0.915580
0	22	21	70.550000	0.915580
0	22	20	70.550000	0.902536
0	22	20	70.550000	0.902536
0	22	20	70.550000	0.902536
0	22	21	71.370000	0.915580
0	22	21	71.370000	0.915580
0	22	21	71.370000	0.915580
0	22	21	71.370000	0.915580
0	22	21	71.370000	0.915580
0	22	20	71.370000	0.902536
0	22	20	71.370000	0.902536
0	22	20	71.370000	0.902536
0	22	20	71.370000	0.902536
0	22	20	71.370000	0.902536
0	22	20	71.370000	0.902536
0	22	21	72.210000	0.955929
0	22	21	72.210000	0.955929
0	22	21	72.210000	0.955929
0	22	20	72.210000	0.942293
0	22	20	72.210000	0.942293
0	22	20	72.210000	0.942293
0	22	20	72.210000	0.942293
0	22	20	72.210000	0.942293
0	22	20	72.210000	0.942293
0	22	20	72.210000	0.942293
0	22	20	72.210000	0.942293
0	22	20	72.210000	0.942293
0	22	20	72.210000	0.942293
0	22	20	72.210000	0.942293
0	22	20	72.210000	0.942293
0	22	20	72.210000	0.942293
0	21	20	72.210000	0.911858
0	21	20	72.210000	0.911858
0	21	20	72.210000	0.911858
0	22	20	72.210000	0.942293
0	22	21	73.060000	0.955929
0	21	21	73.060000	0.925494
0	22	19	73.060000	0.928656
0	22	19	73.060000	0.928656
0	22	20	72.210000	0.942293
0	21	19	73.060000	0.898221
0	21	19	73.060000	0.898221
0	21	19	73.060000	0.898221
0	21	19	73.060000	0.898221
0	21	19	73.060000	0.898221
0	21	19	73.060000	0.898221
0	21	19	73.060000	0.898221
0	22	19	73.060000	0.928656
0	22	19	73.060000	0.928656
0	22	20	73.060000	0.942293
0	22	19	73.060000	0.928656
0	21	20	73.060000	0.911858
0	22	19	73.060000	0.928656
0	22	20	73.060000	0.942293
0	22	20	73.060000	0.942293
0	22	19	73.060000	0.928656
0	22	19	73.060000	0.928656
0	22	19	73.060000	0.928656
0	22	20	72.210000	0.942293
0	22	20	72.210000	0.942293
0	22	19	73.060000	0.928656
0	22	19	73.060000	0.928656
0	22	19	73.060000	0.928656
0	22	19	73.060000	0.928656
0	22	19	73.060000	0.928656
0	22	20	73.060000	0.942293
0	22	20	72.210000	0.942293
0	22	20	72.210000	0.942293
0	22	19	73.060000	0.928656
0	22	19	73.060000	0.928656
0	22	19	73.060000	0.928656
0	22	19	73.060000	0.928656
0	22	19	73.060000	0.928656
0	22	19	73.060000	0.928656
0	22	19	73.060000	0.928656
0	21	19	73.060000	0.898221
0	21	19	73.060000	0.898221
0	22	19	73.060000	0.928656
0	22	19	73.060000	0.928656
0	22	19	73.060000	0.928656
0	22	19	73.060000	0.928656
0	22	19	73.060000	0.928656
0	22	20	73.060000	0.942293
0	21	19	73.060000	0.898221
0	22	19	73.060000	0.928656
0	22	19	73.060000	0.928656
0	22	19	73.060000	0.928656
0	23	19	73.060000	0.959091
0	23	19	73.060000	0.959091
0	23	19	73.060000	0.959091
0	23	19	73.060000	0.959091
0	24	19	73.060000	0.928656
0	24	19	73.060000	0.928656
0	24	19	73.060000	0.928656
0	24	19	73.930000	0.928656
0	24	19	73.060000	0.928656
0	24	19	73.930000	0.928656
0	24	19	73.060000	0.928656
0	24	18	73.060000	0.915020
0	25	18	73.060000	0.884585
0	25	18	73.060000	0.884585
0	26	19	73.060000	0.890000
0	25	18	73.060000	0.884585
0	26	20	73.060000	0.900000
0	26	19	73.060000	0.890000
0	26	19	73.060000	0.890000
0	26	19	73.060000	0.890000
0	26	19	73.060000	0.890000
0	26	18	73.060000	0.880000
0	27	18	73.060000	0.853077
2	4	4	77.570000	0.225641
0	23	18	73.060000	0.945455
0	27	18	73.060000	0.853077
0	27	19	73.060000	0.863077
2	4	3	78.520000	0.178333
0	23	19	73.060000	0.959091
2	4	3	78.520000	0.178333
0	23	19	73.060000	0.959091
2	4	3	78.520000	0.178333
0	23	19	73.060000	0.959091
2	4	3	78.520000	0.178333
0	22	19	73.060000	0.928656
2	4	3	78.520000	0.178333
0	23	19	73.060000	0.959091
2	3	3	78.520000	0.169231
2	18	19	73.060000	0.833003
2	4	4	77.570000	0.225641
2	17	19	73.060000	0.907795
2	4	4	77.570000	0.225641
2	17	19	73.060000	0.907795
2	16	19	73.060000	0.991936
2	4	4	77.570000	0.225641
2	16	19	73.060000	0.991936
2	15	19	73.060000	1.000000
2	13	18	72.200000	1.000000
2	13	17	73.060000	1.000000
2	14	17	73.060000	0.993082
2	13	17	73.060000	1.000000
2	13	17	73.060000	1.000000
2	13	17	73.060000	1.000000
2	13	17	73.060000	1.000000
2	13	17	73.060000	1.000000
2	13	17	73.060000	1.000000
2	13	17	73.060000	1.000000
2	13	18	73.060000	1.000000
2	13	18	73.060000	1.000000
2	13	18	73.060000	1.000000
2	13	18	73.060000	1.000000
2	14	19	73.920000	1.000000
2	14	19	73.920000	1.000000
2	14	19	73.920000	1.000000
1	13	20	73.060000	1.000000
2	14	19	73.920000	1.000000
2	14	20	73.060000	1.000000
2	14	20	73.060000	1.000000
1	13	20	73.060000	1.000000
2	14	20	73.060000	1.000000
1	13	20	73.060000	1.000000
2	14	19	73.920000	1.000000
2	14	20	73.060000	1.000000
2	14	20	73.060000	1.000000
2	14	20	73.060000	1.000000
2	14	20	73.060000	1.000000
2	14	20	73.060000	1.000000
2	14	20	73.060000	1.000000
2	14	20	73.060000	1.000000
2	14	20	73.060000	1.000000
2	14	20	73.060000	1.000000
2	14	20	73.060000	1.000000
2	14	20	73.060000	1.000000
2	14	20	73.060000	1.000000
2	14	20	73.060000	1.000000
2	14	20	73.060000	1.000000
2	14	20	73.060000	1.000000
2	14	20	73.060000	1.000000
2	14	20	73.060000	1.000000
2	14	19	73.060000	1.000000
1	13	20	73.060000	1.000000
2	13	19	73.060000	1.000000
2	13	19	73.060000	1.000000
2	13	19	73.060000	1.000000
2	13	19	73.060000	1.000000
2	13	19	73.060000	1.000000
2	13	19	73.060000	1.000000
1	12	19	73.060000	1.000000
1	12	19	73.060000	1.000000
1	12	19	73.060000	1.000000
0	27	20	72.210000	0.873077
0	28	19	73.060000	0.836154
0	27	19	73.060000	0.863077
0	27	19	73.060000	0.863077
2	13	19	73.060000	1.000000
2	13	19	73.060000	1.000000
2	14	19	73.060000	1.000000
2	14	19	73.060000	1.000000
2	15	19	73.060000	1.000000
2	14	19	73.050000	1.000000
2	14	19	73.050000	1.000000
2	15	19	73.050000	1.000000
2	15	19	73.050000	1.000000
2	16	20	72.200000	1.000000
1	5	9	74.810000	0.723147
1	11	20	72.200000	1.000000
1	5	10	74.810000	0.867133
1	9	19	72.200000	1.000000
1	5	9	74.810000	0.723147
1	10	19	73.050000	1.000000
1	4	9	74.810000	0.852010
1	10	19	72.200000	1.000000
1	9	19	72.200000	1.000000
1	4	7	73.920000	0.551311
1	8	19	72.200000	1.000000
1	5	9	74.810000	0.723147
1	8	19	72.200000	1.000000
1	5	10	74.810000	0.867133
1	9	19	72.200000	1.000000
1	8	19	72.200000	1.000000
1	8	20	72.200000	1.000000
1	4	7	75.710000	0.551311
1	8	20	72.200000	1.000000
1	4	7	75.710000	0.551311
1	9	20	72.200000	1.000000
1	4	8	75.710000	0.693706
1	9	20	72.200000	1.000000
2	4	6	74.810000	0.424825
1	10	20	72.200000	1.000000
1	10	20	72.200000	1.000000
1	10	20	72.200000	1.000000
1	3	7	75.710000	0.681235
1	9	20	72.200000	1.000000
2	3	4	76.630000	0.262005
1	10	19	72.200000	1.000000
1	10	19	72.200000	1.000000
1	10	19	72.200000	1.000000
1	10	19	72.200000	1.000000
1	9	19	72.200000	1.000000
1	9	19	72.200000	1.000000
1	9	19	72.200000	1.000000
1	9	19	72.200000	1.000000
1	8	19	72.200000	1.000000
2	7	20	72.200000	1.000000
2	7	20	72.200000	1.000000
2	7	20	72.200000	1.000000
1	8	20	72.200000	1.000000
1	8	20	72.200000	1.000000
1	8	20	72.200000	1.000000
1	9	20	72.200000	1.000000
1	9	19	72.200000	1.000000
1	9	19	72.200000	1.000000
1	9	19	72.200000	1.000000
1	8	19	72.200000	1.000000
1	9	19	72.200000	1.000000
1	9	20	72.200000	1.000000
1	8	19	72.200000	1.000000
1	8	19	72.200000	1.000000
2	7	19	72.200000	1.000000
2	6	20	72.200000	1.000000
2	7	20	72.200000	1.000000
2	7	20	72.200000	1.000000
2	6	20	72.200000	1.000000
2	7	20	72.200000	1.000000
1	8	20	72.200000	1.000000
1	8	20	72.200000	1.000000
1	8	20	72.200000	1.000000
1	9	20	72.200000	1.000000
1	9	19	72.200000	1.000000
1	9	20	72.200000	1.000000
1	9	20	72.200000	1.000000
1	9	20	72.200000	1.000000
1	8	19	72.200000	1.000000
1	8	20	72.200000	1.000000
1	9	20	72.200000	1.000000
1	8	19	73.050000	1.000000
1	8	20	72.200000	1.000000
1	8	19	73.050000	1.000000
1	8	19	73.050000	1.000000
1	8	19	73.050000	1.000000
1	9	19	73.050000	1.000000
1	8	19	73.050000	1.000000
1	8	19	73.050000	1.000000
1	8	19	73.050000	1.000000
1	8	19	73.050000	1.000000
1	8	19	73.050000	1.000000
1	8	19	73.050000	1.000000
1	9	19	73.050000	1.000000
1	9	19	73.050000	1.000000
1	8	19	73.050000	1.000000
1	8	19	73.050000	1.000000
1	8	19	73.050000	1.000000
1	8	20	73.050000	1.000000
1	8	20	73.050000	1.000000
1	8	20	73.050000	1.000000
2	7	20	73.050000	1.000000
2	7	20	73.050000	1.000000
2	7	20	73.050000	1.000000
2	7	20	73.050000	1.000000
2	7	20	73.050000	1.000000
2	7	20	73.050000	1.000000
2	7	20	73.050000	1.000000
1	8	20	73.050000	1.000000
2	7	20	73.050000	1.000000
2	7	19	73.910000	1.000000
2	7	19	73.910000	1.000000
1	8	19	73.910000	1.000000
1	8	19	73.910000	1.000000
1	8	19	73.910000	1.000000
1	8	19	73.910000	1.000000
1	8	19	73.910000	1.000000
1	8	19	73.910000	1.000000
1	9	19	73.910000	1.000000
1	9	19	73.910000	1.000000
1	9	20	73.910000	1.000000
1	9	20	73.910000	1.000000
1	9	19	73.910000	1.000000
1	9	19	73.910000	1.000000
1	8	19	73.910000	1.000000
1	8	19	73.910000	1.000000
1	8	19	73.910000	1.000000
1	8	19	73.910000	1.000000
1	8	19	73.910000	1.000000
1	8	19	73.910000	1.000000
1	8	19	73.910000	1.000000
1	8	20	73.910000	1.000000
1	9	20	73.910000	1.000000
1	9	19	74.800000	1.000000
1	9	19	74.800000	1.000000
1	8	19	74.800000	1.000000
1	8	19	74.800000	1.000000
1	8	19	74.800000	1.000000
1	8	19	74.800000	1.000000
1	8	19	74.800000	1.000000
1	8	19	74.800000	1.000000
1	8	19	74.800000	1.000000
1	8	19	74.800000	1.000000
1	8	19	74.800000	1.000000
1	8	19	74.800000	1.000000
1	8	19	74.800000	1.000000
1	8	19	74.800000	1.000000
1	9	19	74.800000	1.000000
2	7	19	74.800000	1.000000
2	7	19	74.800000	1.000000
1	8	19	74.800000	1.000000
1	8	19	74.800000	1.000000
2	7	19	74.800000	1.000000
2	7	20	74.800000	1.000000
1	8	20	74.800000	1.000000
2	7	20	74.800000	1.000000
2	7	19	74.800000	1.000000
1	8	18	74.800000	1.000000
1	8	18	74.800000	1.000000
1	8	18	74.800000	1.000000
1	8	18	74.800000	1.000000
1	8	18	74.800000	1.000000
1	8	18	74.800000	1.000000
1	8	18	74.800000	1.000000
1	8	18	74.800000	1.000000
1	9	19	75.700000	1.000000
1	8	19	75.700000	1.000000
1	8	19	75.700000	1.000000
1	8	19	75.700000	1.000000
2	7	19	75.700000	1.000000
2	7	19	75.700000	1.000000
2	7	19	75.700000	1.000000
1	8	19	75.700000	1.000000
1	8	19	75.700000	1.000000
1	9	19	75.700000	1.000000
1	9	19	75.700000	1.000000
1	10	19	75.700000	1.000000
1	10	18	75.700000	1.000000
1	10	18	75.700000	1.000000
1	10	18	75.700000	1.000000
1	10	19	75.700000	1.000000
1	8	18	75.700000	1.000000
1	9	19	75.700000	1.000000
2	7	19	75.700000	1.000000
1	8	19	75.700000	1.000000
1	8	19	75.700000	1.000000
2	7	19	75.700000	1.000000
2	6	19	75.700000	1.000000
2	7	20	75.700000	1.000000
2	7	19	75.700000	1.000000
1	9	19	75.700000	1.000000
1	9	19	75.700000	1.000000
1	10	19	75.700000	1.000000
1	10	19	75.700000	1.000000
1	10	18	75.700000	1.000000
1	9	18	75.700000	1.000000
1	9	18	75.700000	1.000000
1	9	18	75.700000	1.000000
1	10	19	76.620000	1.000000
1	8	19	76.620000	1.000000
1	8	19	76.620000	1.000000
2	7	19	76.620000	1.000000
2	7	19	76.620000	1.000000
2	7	19	76.620000	1.000000
2	7	19	76.620000	1.000000
2	7	19	76.620000	1.000000
2	7	19	76.620000	1.000000
2	7	19	76.620000	1.000000
1	8	19	76.620000	1.000000
1	8	19	76.620000	1.000000
1	8	19	76.620000	1.000000
2	7	19	76.620000	1.000000
2	7	19	76.620000	1.000000
2	7	19	76.620000	1.000000
2	7	19	76.620000	1.000000
2	7	19	76.620000	1.000000
2	7	19	76.620000	1.000000
1	8	19	76.620000	1.000000
1	8	19	76.620000	1.000000
2	7	19	76.620000	1.000000
2	7	19	76.620000	1.000000
2	7	19	76.620000	1.000000
2	7	19	76.620000	1.000000
1	8	19	76.620000	1.000000
1	8	18	76.620000	1.000000
2	7	18	76.620000	1.000000
1	8	18	76.620000	1.000000
2	7	18	76.620000	1.000000
2	7	18	76.620000	1.000000
1	8	18	76.620000	1.000000
1	8	18	76.620000	1.000000
1	8	18	76.620000	1.000000
1	8	18	76.620000	1.000000
1	8	18	76.620000	1.000000
1	8	18	76.620000	1.000000
1	8	18	76.620000	1.000000
2	7	18	76.620000	1.000000
2	7	18	76.620000	1.000000
2	7	18	76.620000	1.000000
2	6	18	76.620000	1.000000
2	7	18	76.620000	1.000000
2	6	18	76.620000	1.000000
2	6	18	76.620000	1.000000
2	7	18	76.620000	1.000000
2	7	18	76.620000	1.000000
2	7	18	76.620000	1.000000
2	7	18	76.620000	1.000000
1	8	18	76.620000	1.000000
1	8	18	76.620000	1.000000
1	8	17	77.560000	1.000000
1	8	18	76.620000	1.000000
1	8	18	76.620000	1.000000
1	8	18	76.620000	1.000000
1	9	18	76.620000	1.000000
1	9	18	76.620000	1.000000
1	9	18	76.620000	1.000000
1	9	18	76.620000	1.000000
1	8	18	76.620000	1.000000
1	9	17	77.560000	1.000000
2	7	18	76.620000	1.000000
2	7	18	76.620000	1.000000
2	7	18	76.620000	1.000000
2	7	18	76.620000	1.000000
1	8	18	76.620000	1.000000
1	8	18	76.620000	1.000000
1	9	17	77.560000	1.000000
1	9	18	76.620000	1.000000
1	9	18	76.620000	1.000000
1	9	17	77.560000	1.000000
1	10	18	76.620000	1.000000
1	9	18	76.620000	1.000000
1	9	18	76.620000	1.000000
1	8	19	77.560000	1.000000
1	8	18	76.620000	1.000000
1	8	18	76.620000	1.000000
2	7	18	76.620000	1.000000
2	6	18	76.620000	1.000000
2	7	18	76.620000	1.000000
2	7	18	76.620000	1.000000
1	8	18	76.620000	1.000000
1	8	18	76.620000	1.000000
2	7	18	76.620000	1.000000
1	8	18	76.620000	1.000000
1	8	18	76.620000	1.000000
1	8	18	76.620000	1.000000
1	8	18	76.620000	1.000000
1	8	18	76.620000	1.000000
2	7	18	76.620000	1.000000
2	7	18	76.620000	1.000000
2	7	18	76.620000	1.000000
2	7	18	76.620000	1.000000
2	7	18	76.620000	1.000000
2	7	18	76.620000	1.000000
2	7	18	76.620000	1.000000
2	7	18	76.620000	1.000000
2	7	18	76.620000	1.000000
1	8	18	76.620000	1.000000
1	8	18	76.620000	1.000000
2	7	18	76.620000	1.000000
2	7	18	76.620000	1.000000
2	7	18	76.620000	1.000000
2	7	19	76.620000	1.000000
2	7	19	76.620000	1.000000
2	7	19	76.620000	1.000000
1	8	19	76.620000	1.000000
2	7	19	76.620000	1.000000
2	7	19	76.620000	1.000000
2	7	19	76.620000	1.000000
1	8	19	76.620000	1.000000
1	8	19	76.620000	1.000000
1	8	19	76.620000	1.000000
2	7	19	76.620000	1.000000
2	4	9	4.550000	0.308152
1	8	19	76.620000	1.000000
1	8	19	76.620000	1.000000
1	8	18	75.700000	1.000000
1	8	18	75.700000	1.000000
2	3	3	3.000000	0.000000
1	8	18	75.700000	1.000000
1	8	18	75.700000	1.000000
2	7	18	75.700000	1.000000
1	8	18	75.700000	1.000000
2	3	3	2.070000	0.000000
1	8	19	75.700000	1.000000
1	8	19	75.700000	1.000000
1	8	19	75.700000	1.000000
2	7	19	75.700000	1.000000
2	7	19	75.700000	1.000000
2	7	19	75.700000	1.000000
2	7	19	75.700000	1.000000
1	8	19	75.700000	1.000000
2	7	19	75.700000	1.000000
2	7	19	75.700000	1.000000
1	8	19	75.700000	1.000000
1	8	19	75.700000	1.000000
1	8	19	75.700000	1.000000
1	8	18	74.800000	1.000000
1	8	18	74.800000	1.000000
1	9	18	74.800000	1.000000
1	8	18	74.800000	1.000000
1	8	18	74.800000	1.000000
1	8	19	74.800000	1.000000
1	8	19	74.800000	1.000000
1	8	18	74.790000	1.000000
1	8	19	74.790000	1.000000
1	8	19	74.790000	1.000000
1	8	19	74.790000	1.000000
1	8	19	74.790000	1.000000
2	7	19	74.790000	1.000000
2	7	19	74.790000	1.000000
2	7	19	74.790000	1.000000
2	7	19	74.790000	1.000000
1	8	19	74.790000	1.000000
1	8	19	74.790000	1.000000
1	8	19	74.790000	1.000000
1	8	19	74.790000	1.000000
1	8	19	74.790000	1.000000
1	8	19	74.790000	1.000000
2	7	18	73.910000	1.000000
2	7	19	74.790000	1.000000
2	7	19	74.790000	1.000000
2	7	19	74.790000	1.000000
