scale factor 	0.500000
class 	 Width 	 Height 	 realDistance 	 Probability
0	68	77	15.440000	0.953516
0	68	78	15.440000	0.957314
0	69	80	15.560000	0.967036
0	69	83	15.800000	0.955643
0	70	85	15.920000	0.953632
0	70	88	16.050000	0.942094
0	72	88	16.050000	0.961538
0	72	89	16.170000	0.947833
0	72	92	16.300000	0.936295
0	73	93	16.420000	0.922589
0	74	95	16.550000	0.918929
0	75	102	16.930000	0.958788
0	75	98	16.680000	0.947249
0	76	103	17.060000	0.973418
0	76	103	17.060000	0.973418
0	77	105	17.200000	0.976453
0	77	107	17.330000	0.979375
0	78	107	17.330000	0.988349
0	78	109	17.460000	0.982524
0	79	110	17.460000	0.970637
0	79	112	17.590000	0.961614
0	79	113	17.730000	0.958673
0	80	114	17.730000	0.946757
0	80	116	17.870000	0.940875
0	81	118	18.000000	0.913141
0	81	118	18.000000	0.913141
0	82	120	18.140000	0.912619
0	82	121	18.280000	0.909461
0	82	122	18.280000	0.906303
0	83	124	18.420000	0.904255
0	82	122	18.560000	0.902205
0	63	64	15.200000	0.844110
0	53	56	24.300000	0.876795
0	62	62	15.320000	0.829964
0	53	60	25.070000	0.910064
0	61	59	15.560000	0.817106
0	53	59	25.460000	0.905376
0	60	57	15.680000	0.799789
0	52	57	25.460000	0.884137
0	59	53	15.920000	0.777457
0	53	59	26.070000	0.920608
0	57	49	16.170000	0.750433
0	52	57	26.280000	0.899015
2	15	12	14.970000	0.316522
0	50	47	16.290000	0.673727
0	52	58	26.480000	0.908231
2	11	10	15.090000	0.281950
2	27	18	14.730000	0.365217
0	50	27	17.590000	0.613825
0	52	58	26.910000	0.919242
2	24	16	14.850000	0.369082
0	47	24	17.730000	0.572812
0	51	57	27.120000	0.906644
2	12	14	14.960000	0.454831
0	43	22	17.730000	0.524232
0	51	54	27.120000	0.891890
2	10	12	15.080000	0.396522
0	43	22	17.730000	0.524232
0	51	54	27.340000	0.891890
2	36	16	18.140000	0.429217
0	50	53	27.550000	0.885656
2	26	14	18.140000	0.319768
0	50	52	27.770000	0.880738
2	15	13	18.280000	0.374439
0	50	53	28.220000	0.890000
2	10	9	18.560000	0.264477
0	50	55	28.670000	0.916025
0	49	55	29.140000	0.914846
0	49	52	29.140000	0.899592
0	50	51	29.370000	0.911941
0	49	52	29.610000	0.904151
0	48	49	29.850000	0.875670
0	48	48	29.850000	0.870498
0	48	48	30.090000	0.882238
0	48	49	30.580000	0.891857
0	47	48	30.830000	0.873386
0	48	47	31.080000	0.897940
0	47	48	31.340000	0.889835
0	46	47	31.590000	0.871017
0	47	47	32.120000	0.901462
0	46	46	32.380000	0.882282
0	46	46	32.650000	0.886928
0	46	46	32.920000	0.899556
0	46	45	33.470000	0.898717
0	45	44	33.750000	0.891914
0	44	44	34.030000	0.877628
0	44	44	34.320000	0.882418
0	44	45	34.900000	0.901282
0	44	44	35.190000	0.900490
0	44	44	35.490000	0.900490
0	44	42	35.790000	0.902378
0	43	42	36.100000	0.892426
0	43	42	36.410000	0.892426
0	43	42	36.720000	0.906348
0	43	42	37.040000	0.911491
0	42	41	37.350000	0.890151
0	42	41	37.680000	0.909583
0	42	41	38.000000	0.909583
0	42	41	38.330000	0.909583
0	41	40	38.330000	0.887778
0	42	40	38.670000	0.908652
0	41	41	39.010000	0.913975
0	41	41	39.350000	0.913975
0	40	40	39.350000	0.891683
0	41	40	39.700000	0.913142
0	41	40	40.050000	0.928311
0	40	39	40.400000	0.905511
0	40	39	40.760000	0.911163
0	41	39	41.120000	0.943333
0	40	39	41.490000	0.932576
0	40	39	41.490000	0.932576
0	39	39	41.860000	0.915909
0	39	38	41.860000	0.909091
0	39	38	42.240000	0.924945
0	39	38	42.620000	0.930970
0	39	38	42.620000	0.930970
0	38	38	43.010000	0.913897
0	38	38	43.400000	0.936429
0	39	37	43.790000	0.946786
0	38	37	43.790000	0.929286
0	38	37	44.200000	0.929286
0	37	36	44.200000	0.904643
0	37	36	44.600000	0.927517
0	38	36	44.600000	0.945466
0	37	35	45.010000	0.920200
0	37	36	45.430000	0.927517
0	38	37	45.850000	0.977500
0	37	36	45.850000	0.951579
0	37	36	46.280000	0.951579
0	37	35	46.720000	0.950810
0	37	36	46.720000	0.958502
0	36	35	47.160000	0.950312
0	37	36	47.160000	0.976923
0	36	35	47.600000	0.950312
0	36	35	48.050000	0.957397
0	35	35	48.050000	0.938478
0	35	34	48.050000	0.930583
0	36	34	48.510000	0.968421
0	36	34	48.510000	0.968421
0	36	35	49.450000	0.983784
0	36	34	49.450000	0.975676
0	36	33	49.920000	0.947568
0	35	34	49.920000	0.975676
0	35	34	50.410000	0.983333
0	34	33	50.900000	0.975000
0	34	34	50.900000	0.983333
0	35	33	51.400000	0.962269
0	34	32	51.400000	0.974286
0	34	33	51.900000	0.982857
0	34	32	51.900000	0.974286
0	34	33	52.420000	0.961645
0	33	32	52.420000	0.974286
0	33	33	52.940000	0.991176
0	33	32	52.940000	0.982353
0	34	32	52.940000	0.961141
0	34	32	53.460000	0.961141
0	33	32	53.460000	0.982353
0	33	31	54.000000	0.959943
0	34	32	54.000000	0.947159
0	33	31	54.540000	0.959943
0	34	32	54.540000	0.947159
0	33	32	54.540000	0.969034
0	34	32	55.090000	0.956250
0	33	31	55.650000	0.945464
0	33	32	55.650000	0.954839
0	32	32	55.650000	0.977419
0	33	31	56.220000	0.945464
0	33	32	56.220000	0.954839
0	32	31	56.800000	0.977419
0	32	31	56.800000	0.977419
0	33	32	56.800000	0.945161
0	31	31	57.390000	0.976667
0	33	30	57.390000	0.925000
0	32	31	57.980000	0.943333
0	32	31	57.980000	0.943333
0	32	30	57.980000	0.953333
0	32	31	58.590000	0.943333
0	31	30	58.590000	0.976667
0	31	31	59.200000	0.941724
0	31	31	59.200000	0.941724
0	32	30	59.200000	0.936842
0	31	30	59.200000	0.951724
0	31	29	59.830000	0.951724
0	31	30	59.830000	0.941379
0	31	30	59.830000	0.941379
0	31	29	60.460000	0.951724
0	31	30	60.460000	0.943243
0	31	29	61.100000	0.941667
0	31	29	61.100000	0.941667
0	30	29	61.100000	0.939286
0	30	30	61.760000	0.950000
0	30	29	61.760000	0.941667
0	29	29	61.760000	0.964286
0	31	29	62.430000	0.925238
0	31	29	62.430000	0.925238
0	30	29	62.430000	0.948571
0	30	28	62.430000	0.950000
0	30	29	63.100000	0.924433
0	30	30	63.100000	0.933005
0	30	29	63.790000	0.931744
0	29	27	63.790000	0.948148
0	28	28	63.790000	0.962963
0	29	29	64.490000	0.955882
0	29	29	64.490000	0.955882
0	28	28	64.490000	0.950997
0	29	28	65.200000	0.929545
0	30	28	65.200000	0.947059
0	29	28	65.200000	0.929545
0	29	28	65.200000	0.929545
0	29	26	65.930000	0.929412
0	28	28	65.930000	0.954545
0	28	28	65.930000	0.954545
0	28	26	65.930000	0.946154
0	28	24	67.420000	0.904000
0	28	24	67.420000	0.904000
0	27	27	66.670000	0.953125
0	28	25	68.180000	0.934375
0	27	24	67.420000	0.932000
0	27	26	66.670000	0.943750
0	27	23	68.180000	0.931500
0	27	27	67.420000	0.953125
0	28	25	68.180000	0.934375
0	27	28	67.420000	0.962500
0	27	26	67.420000	0.943750
0	27	19	70.550000	0.883871
0	27	27	68.180000	0.961290
0	28	22	69.750000	0.880324
0	27	27	68.960000	0.934367
0	27	26	68.180000	0.951613
0	27	26	68.180000	0.951613
0	27	22	69.750000	0.906250
0	27	22	69.750000	0.906250
0	27	22	69.750000	0.906250
0	27	27	69.750000	0.953125
0	26	22	70.550000	0.928623
0	27	27	69.750000	0.953125
0	27	20	69.750000	0.887500
0	27	26	69.750000	0.943750
0	26	22	70.550000	0.928623
0	27	23	71.370000	0.922581
0	27	26	69.750000	0.943750
0	26	23	71.370000	0.941667
0	26	24	71.370000	0.928623
0	27	23	71.370000	0.922581
0	26	17	72.210000	0.870000
0	26	21	72.210000	0.910000
0	26	19	73.060000	0.890000
0	25	16	73.930000	0.865517
0	26	17	74.810000	0.847862
0	25	17	74.810000	0.875862
0	26	16	74.810000	0.837517
0	24	17	75.710000	0.879221
