scale factor 	0.500000
class 	 Width 	 Height 	 realDistance 	 Probability
2	13	11	1.780000	0.257959
0	129	46	2.020000	0.731965
2	50	22	3.960000	0.450615
2	11	11	5.600000	0.294314
2	11	11	1.990000	0.286052
0	124	43	2.330000	0.749451
2	40	12	3.950000	0.343692
2	54	22	4.170000	0.481385
2	14	16	0.650000	0.444444
2	11	10	2.220000	0.246508
0	123	43	2.560000	0.749778
2	9	9	4.150000	0.240803
0	92	21	4.440000	0.747444
2	10	10	6.030000	0.267559
2	10	11	0.610000	0.298681
2	14	16	0.930000	0.444444
2	13	10	2.490000	0.225677
0	123	44	2.750000	0.752068
0	90	20	4.600000	0.760606
2	11	12	6.220000	0.342098
2	9	9	0.760000	0.231250
2	9	9	0.840000	0.231250
2	11	10	2.730000	0.246508
0	102	37	3.190000	0.765824
2	9	9	4.650000	0.240803
0	93	21	4.880000	0.740303
2	10	10	6.480000	0.270940
2	10	10	1.000000	0.256944
2	10	10	1.080000	0.256944
2	12	10	2.960000	0.235225
0	105	36	3.440000	0.764106
2	38	13	4.940000	0.334949
2	48	19	5.060000	0.435691
2	10	11	6.740000	0.320222
2	15	21	0.520000	0.662083
2	9	9	1.240000	0.231250
2	9	9	1.330000	0.231250
0	85	42	0.660000	0.731159
2	10	10	3.210000	0.264321
0	100	35	3.690000	0.755699
2	33	12	5.110000	0.296285
2	48	19	5.290000	0.435691
2	10	10	6.940000	0.275556
2	18	23	0.760000	0.684144
2	24	25	0.800000	0.657552
2	10	10	1.490000	0.256944
0	84	48	0.740000	0.740765
2	10	10	1.530000	0.256944
0	106	36	3.840000	0.750810
2	42	12	5.350000	0.367072
2	46	19	5.530000	0.424672
2	10	11	7.210000	0.320222
2	27	23	0.990000	0.541281
2	33	36	0.800000	0.827273
2	9	9	1.780000	0.231250
0	83	54	0.860000	0.750371
0	118	40	3.950000	0.756250
2	32	12	5.590000	0.291659
2	47	19	5.770000	0.432627
2	20	23	1.280000	0.641285
2	32	47	0.880000	1.000000
0	82	58	0.980000	0.754369
0	116	40	4.160000	0.769488
2	37	11	5.830000	0.328339
2	46	18	5.960000	0.422159
2	12	12	0.770000	0.308333
2	19	23	1.530000	0.661586
2	32	47	1.120000	1.000000
2	10	10	2.180000	0.260047
0	81	57	1.220000	0.751946
2	9	10	2.280000	0.276596
0	117	39	4.430000	0.754288
2	36	12	6.020000	0.323864
2	42	17	6.210000	0.391056
2	10	10	7.850000	0.275556
2	12	12	1.010000	0.308333
2	20	22	1.780000	0.597361
2	31	46	1.370000	1.000000
2	9	10	2.450000	0.276596
0	80	58	1.420000	0.747484
2	10	10	2.510000	0.260047
0	115	37	4.710000	0.756277
2	41	11	6.270000	0.364260
2	45	19	6.470000	0.422069
2	10	10	8.070000	0.275556
2	11	11	1.250000	0.282639
2	17	21	2.090000	0.619691
1	24	44	1.660000	1.000000
2	10	10	2.690000	0.260047
0	80	57	1.680000	0.752331
0	113	37	4.940000	0.769709
2	30	11	6.530000	0.276116
2	40	16	6.600000	0.372365
2	9	10	8.290000	0.296768
2	9	9	0.690000	0.231250
2	11	11	1.500000	0.282639
2	9	9	1.570000	0.231250
2	17	20	2.310000	0.572660
0	79	49	1.760000	0.722105
2	30	42	1.920000	1.000000
2	9	9	4.910000	0.240803
0	111	36	5.170000	0.773556
2	33	12	6.720000	0.306499
2	46	17	6.930000	0.428103
2	10	10	8.510000	0.279091
2	55	15	0.700000	0.438963
2	10	11	1.710000	0.298681
2	17	19	2.640000	0.527381
0	78	49	2.020000	0.716083
2	29	41	2.230000	1.000000
2	10	10	3.170000	0.264321
2	32	11	6.990000	0.295572
0	115	54	5.890000	0.786337
2	53	14	0.890000	0.421727
2	10	11	1.930000	0.302435
0	78	48	2.240000	0.719313
1	21	41	2.460000	1.000000
2	9	9	3.470000	0.237889
2	9	9	3.520000	0.237889
2	31	11	7.200000	0.287432
0	105	49	6.210000	0.807408
2	10	10	8.980000	0.279091
2	31	26	0.570000	0.532348
2	52	14	1.130000	0.418789
2	9	10	2.010000	0.276596
2	17	19	3.160000	0.527381
0	76	48	2.470000	0.704419
2	24	29	2.980000	0.844119
2	10	10	3.670000	0.264321
2	10	10	3.730000	0.264321
0	114	53	6.400000	0.784533
2	10	10	9.210000	0.279091
0	62	39	0.610000	0.556768
2	49	14	1.340000	0.396914
2	9	11	2.320000	0.322459
2	11	10	2.830000	0.246508
2	18	19	3.410000	0.517931
0	76	47	2.750000	0.708936
2	16	16	3.520000	0.422913
2	12	10	3.990000	0.242196
2	9	9	4.310000	0.240803
0	109	50	6.590000	0.804156
2	9	9	9.540000	0.251182
0	82	45	0.720000	0.717921
2	49	14	1.590000	0.397292
2	10	11	2.650000	0.302435
2	9	9	2.920000	0.234043
2	23	33	3.170000	1.000000
0	75	45	2.990000	0.696869
2	19	19	3.670000	0.502209
2	16	11	4.250000	0.242005
0	111	49	6.930000	0.789481
0	90	52	0.840000	0.795279
2	46	12	1.800000	0.373233
2	10	10	2.840000	0.260047
2	10	9	3.210000	0.224484
0	74	45	3.240000	0.689342
0	80	41	3.620000	0.730478
2	11	11	4.870000	0.294314
0	96	41	7.130000	0.795349
2	9	9	9.950000	0.251182
0	89	58	0.960000	0.804885
2	10	9	2.060000	0.220638
2	45	12	2.060000	0.366194
2	10	10	3.080000	0.260047
0	73	45	3.490000	0.689098
0	88	36	3.720000	0.776496
0	107	46	7.340000	0.802633
0	88	63	1.080000	0.813353
2	9	10	3.330000	0.280869
0	73	44	3.690000	0.686128
0	87	34	3.980000	0.771231
2	9	9	5.340000	0.240803
0	102	44	7.480000	0.797463
0	86	69	1.200000	0.822366
2	10	9	3.580000	0.224484
0	72	44	3.950000	0.685846
0	86	35	4.360000	0.766538
0	105	45	7.830000	0.807676
0	86	76	1.320000	0.842178
2	9	9	3.790000	0.237889
2	24	31	4.470000	0.967022
0	71	44	4.220000	0.678154
2	25	26	4.740000	0.711478
0	101	41	7.980000	0.790645
0	85	73	1.610000	0.828363
2	10	10	4.000000	0.267559
2	25	31	4.750000	0.942649
0	70	43	4.490000	0.674747
2	25	25	5.030000	0.668896
0	105	43	8.350000	0.789668
2	21	11	3.230000	0.212739
0	84	73	1.830000	0.827519
2	10	9	4.260000	0.227107
2	24	28	5.040000	0.820178
0	70	43	4.770000	0.674747
2	25	25	5.320000	0.668896
0	99	39	8.500000	0.780274
2	9	9	3.430000	0.237889
2	10	9	3.480000	0.224484
0	83	72	2.090000	0.819271
2	9	9	5.510000	0.240803
2	24	29	5.330000	0.867858
0	69	42	5.000000	0.671268
2	23	24	5.560000	0.658019
0	98	38	8.650000	0.770825
2	19	9	3.690000	0.171298
0	82	71	2.360000	0.815446
2	24	29	5.570000	0.867858
2	16	17	6.000000	0.471018
0	69	43	5.230000	0.674329
2	28	24	5.810000	0.550406
0	102	40	8.960000	0.797417
0	81	69	2.640000	0.804162
2	23	19	5.990000	0.458078
2	21	27	5.880000	0.839799
0	68	54	5.110000	0.700138
2	16	18	6.250000	0.522692
0	100	39	9.280000	0.795701
2	9	9	12.020000	0.259012
0	65	13	0.950000	0.505521
0	80	69	2.920000	0.803121
2	9	9	5.220000	0.240803
2	23	19	6.250000	0.463385
2	22	24	6.250000	0.684196
0	67	53	5.410000	0.689211
2	10	9	6.840000	0.234000
0	92	34	9.440000	0.783607
2	9	9	12.310000	0.259012
0	69	13	1.200000	0.539917
0	80	61	3.020000	0.781562
2	22	19	6.570000	0.483253
2	20	22	6.510000	0.630291
0	67	52	5.650000	0.693779
2	10	9	7.110000	0.234000
0	81	33	9.770000	0.811236
2	9	9	12.510000	0.259012
0	68	13	1.440000	0.532626
0	78	60	3.270000	0.763567
2	27	18	6.770000	0.370667
2	20	22	6.780000	0.640444
0	66	41	6.270000	0.659159
2	10	10	7.320000	0.275556
0	87	33	10.020000	0.759384
2	9	9	12.710000	0.259012
0	65	12	1.650000	0.508244
0	76	59	3.520000	0.753508
2	22	18	7.040000	0.445091
2	19	22	7.050000	0.660257
0	65	40	6.460000	0.647988
2	10	9	7.600000	0.234000
0	88	32	10.190000	0.764444
2	9	9	13.020000	0.262500
0	76	63	3.930000	0.771744
2	9	9	6.200000	0.243846
2	25	17	7.380000	0.383822
2	19	22	7.320000	0.660257
0	65	40	6.730000	0.655386
2	12	9	7.890000	0.213000
0	94	34	10.360000	0.762500
2	9	9	13.220000	0.262500
0	75	65	4.250000	0.771923
2	12	13	7.390000	0.375074
2	26	17	7.670000	0.361214
0	64	40	6.990000	0.648590
2	11	9	8.180000	0.222545
2	14	10	9.680000	0.233636
2	9	9	9.760000	0.251182
0	73	22	11.070000	0.722697
2	9	9	13.430000	0.262500
2	36	11	2.410000	0.299816
0	74	63	4.520000	0.766465
2	13	15	7.670000	0.449231
2	27	18	7.880000	0.370667
0	64	39	7.270000	0.651527
0	82	32	10.890000	0.783763
2	44	11	2.640000	0.359698
0	74	63	4.810000	0.766465
2	27	17	8.180000	0.340280
2	18	16	8.330000	0.418263
0	63	39	7.550000	0.644630
2	9	9	10.180000	0.255682
2	12	10	10.180000	0.257576
0	67	20	11.630000	0.671049
2	9	9	13.970000	0.267391
2	51	11	2.920000	0.415910
0	73	61	5.030000	0.760892
2	14	14	8.180000	0.385778
0	62	38	7.760000	0.633169
2	43	20	8.550000	0.427868
0	67	20	11.910000	0.671870
2	51	11	3.170000	0.416224
0	73	61	5.330000	0.760892
0	62	38	8.050000	0.640580
0	74	22	8.790000	0.696624
0	65	19	12.200000	0.657968
2	53	11	3.410000	0.435614
0	72	60	5.570000	0.758294
0	62	39	8.350000	0.643841
0	73	22	9.100000	0.696504
0	66	19	12.500000	0.667857
2	61	11	3.670000	0.496804
0	71	60	5.870000	0.750340
2	18	15	9.510000	0.378864
0	61	38	8.570000	0.639733
0	61	20	9.420000	0.587398
0	66	18	12.700000	0.664286
2	9	9	14.870000	0.267391
2	52	11	3.930000	0.432673
0	70	59	6.120000	0.747593
0	60	38	8.800000	0.631299
0	72	21	9.670000	0.693009
0	64	18	12.900000	0.653759
2	9	9	15.100000	0.267391
0	70	59	6.440000	0.747593
2	11	9	9.840000	0.225149
2	32	16	9.830000	0.330476
2	10	10	10.090000	0.284091
0	60	37	9.120000	0.635528
0	62	17	13.210000	0.632498
2	42	11	4.410000	0.359667
0	69	57	6.710000	0.741628
1	9	14	9.920000	0.514465
2	30	16	10.170000	0.313805
2	14	11	10.520000	0.278198
0	59	37	9.440000	0.626992
0	64	17	13.530000	0.659528
2	29	10	4.640000	0.255859
0	68	57	6.970000	0.733488
0	59	37	9.680000	0.634596
0	52	18	10.510000	0.516364
0	65	17	13.740000	0.668862
2	43	10	4.920000	0.364747
0	68	56	7.180000	0.732212
2	14	13	10.090000	0.354545
0	58	37	9.930000	0.625954
0	56	17	10.870000	0.548621
0	65	16	13.960000	0.665203
0	67	54	7.460000	0.724105
2	24	14	10.960000	0.307946
0	59	37	10.190000	0.636013
2	31	11	11.420000	0.313056
0	64	16	14.180000	0.664665
2	10	9	5.380000	0.227107
2	27	9	5.450000	0.240195
0	66	53	7.740000	0.714497
2	9	9	10.430000	0.255682
2	9	9	11.600000	0.259012
2	42	11	11.600000	0.415295
0	58	36	10.450000	0.630227
0	64	17	14.400000	0.668368
2	25	9	5.690000	0.226699
0	66	50	7.890000	0.711290
2	9	9	11.800000	0.259012
0	57	36	10.710000	0.621477
2	42	12	11.890000	0.419276
0	64	15	14.740000	0.669949
2	18	9	5.940000	0.172324
0	65	50	8.180000	0.704710
0	56	35	10.980000	0.616892
0	51	17	11.990000	0.517692
0	62	15	15.090000	0.650771
2	16	10	6.190000	0.212607
0	65	49	8.480000	0.707975
2	9	9	12.190000	0.259012
0	56	35	11.250000	0.616892
2	46	12	12.480000	0.461039
2	9	9	13.630000	0.262500
0	64	15	15.320000	0.670661
2	9	9	6.440000	0.243846
2	10	9	6.440000	0.229846
0	63	66	9.420000	0.757805
0	55	35	11.530000	0.615683
0	51	16	12.480000	0.520779
0	64	16	15.560000	0.682982
0	63	48	9.020000	0.689567
2	9	9	12.780000	0.259012
0	55	34	11.720000	0.612194
2	45	16	12.780000	0.471617
0	63	15	15.930000	0.670192
0	63	47	9.340000	0.694472
0	55	34	12.010000	0.613590
2	45	16	13.090000	0.472305
0	63	15	16.170000	0.678819
2	18	9	7.250000	0.178000
0	62	47	9.580000	0.685935
0	54	34	12.200000	0.610909
2	29	15	13.400000	0.321322
2	9	9	13.720000	0.262500
0	63	15	16.420000	0.678819
0	61	47	9.920000	0.685587
0	54	34	12.500000	0.612338
2	36	15	13.720000	0.390878
0	61	14	16.680000	0.655954
2	9	9	18.720000	0.280227
2	14	9	7.740000	0.198000
0	61	46	10.170000	0.683979
0	54	33	12.800000	0.615226
2	46	15	14.050000	0.484211
0	61	15	17.070000	0.668442
0	60	46	10.430000	0.681818
0	54	32	13.000000	0.613031
0	52	16	14.270000	0.551151
0	61	14	17.200000	0.665263
2	20	9	8.250000	0.196014
0	59	45	10.780000	0.671422
0	53	33	13.310000	0.607435
0	50	15	14.610000	0.528529
0	60	15	17.600000	0.667906
2	9	9	8.560000	0.251182
0	59	45	11.050000	0.677957
0	52	32	13.530000	0.602407
0	51	16	14.830000	0.549041
0	60	15	17.870000	0.668696
2	9	9	20.060000	0.284266
2	15	9	8.790000	0.193909
0	59	39	11.050000	0.657268
0	52	32	13.740000	0.602407
2	37	16	15.180000	0.414795
2	9	9	16.520000	0.271050
0	58	15	18.140000	0.648406
2	9	9	9.020000	0.251182
0	58	38	11.230000	0.644959
0	52	32	14.070000	0.602407
2	41	16	15.420000	0.459371
0	60	15	18.420000	0.678458
0	58	44	11.800000	0.674001
0	52	32	14.290000	0.610410
2	37	15	15.780000	0.416684
2	9	9	17.170000	0.271050
0	58	15	18.710000	0.657870
2	16	9	9.580000	0.188540
0	57	44	12.080000	0.666833
0	51	31	14.630000	0.597247
2	41	16	16.030000	0.460150
0	59	14	18.850000	0.664110
2	14	9	9.830000	0.200045
0	57	37	12.080000	0.642127
0	50	31	14.970000	0.595702
2	36	15	16.400000	0.412622
0	57	14	19.140000	0.653057
0	56	43	12.680000	0.662662
0	50	31	15.200000	0.595702
2	36	16	16.660000	0.417267
0	56	14	19.440000	0.642609
0	55	37	12.680000	0.632143
0	50	31	15.440000	0.603833
2	38	15	17.040000	0.438442
0	55	14	19.740000	0.641667
0	56	42	13.190000	0.667597
2	10	9	16.910000	0.255684
0	50	30	15.680000	0.600035
2	19	10	17.580000	0.232227
0	57	14	20.040000	0.662879
0	54	36	13.190000	0.627489
2	9	9	16.790000	0.271050
0	50	30	15.920000	0.601496
2	31	14	17.580000	0.369756
0	56	14	20.350000	0.662232
0	54	35	13.510000	0.630506
2	38	12	15.090000	0.409384
0	49	16	17.070000	0.552338
2	28	15	17.980000	0.344058
0	55	14	20.670000	0.651463
0	55	36	13.720000	0.645041
0	49	30	16.420000	0.598483
2	35	15	18.260000	0.420294
0	53	15	20.990000	0.635055
0	54	36	14.050000	0.635707
0	49	29	16.810000	0.602987
2	35	15	18.540000	0.421105
0	57	14	21.150000	0.683437
0	53	35	14.380000	0.630981
0	48	28	16.930000	0.589091
2	31	15	18.830000	0.379928
0	55	14	21.480000	0.661563
0	53	35	14.720000	0.632601
0	48	28	17.200000	0.590526
2	15	10	19.420000	0.253030
0	52	14	21.810000	0.638647
0	52	34	14.950000	0.626130
0	48	29	17.600000	0.601430
2	16	10	19.720000	0.245739
2	9	9	20.020000	0.284266
0	55	15	22.150000	0.676328
0	52	35	15.300000	0.631542
0	47	28	17.730000	0.588812
2	9	9	20.020000	0.284266
2	10	9	20.180000	0.268112
0	54	14	22.320000	0.661765
0	52	34	15.540000	0.634669
0	46	28	18.000000	0.578667
2	9	9	20.490000	0.284266
2	11	9	20.490000	0.254895
0	52	14	22.660000	0.648861
0	51	33	15.910000	0.622756
0	47	28	18.280000	0.595824
2	17	15	20.330000	0.442102
2	19	10	20.810000	0.246869
0	45	15	23.020000	0.575229
2	35	11	17.460000	0.398493
0	51	33	16.150000	0.629740
0	46	15	19.590000	0.550379
2	22	15	20.650000	0.388112
2	11	9	21.130000	0.254895
0	45	14	23.200000	0.570751
0	48	16	15.300000	0.521033
2	34	11	17.730000	0.388928
0	45	17	17.440000	0.517105
0	46	15	19.890000	0.550379
2	9	9	21.290000	0.284266
2	20	9	21.460000	0.257321
0	50	14	23.560000	0.637407
0	50	32	16.660000	0.617633
0	45	28	19.140000	0.585218
2	9	9	21.620000	0.284266
2	22	9	21.790000	0.279755
0	53	14	23.740000	0.671833
0	47	15	15.910000	0.514637
2	34	11	18.280000	0.394000
0	44	17	17.990000	0.514377
0	44	16	20.350000	0.541452
2	16	10	21.960000	0.255037
2	11	9	22.130000	0.260739
0	51	14	24.110000	0.648882
0	49	32	17.180000	0.616316
0	45	27	19.740000	0.589773
2	9	9	22.300000	0.290110
0	42	14	24.300000	0.554615
2	31	10	18.710000	0.359658
0	49	32	17.440000	0.616316
0	44	15	20.990000	0.538132
2	10	9	22.650000	0.277782
0	43	14	24.680000	0.566282
0	46	15	16.790000	0.518442
0	44	15	19.120000	0.521345
0	45	27	20.350000	0.598700
2	9	9	21.950000	0.290110
2	9	9	23.000000	0.294361
0	48	13	25.070000	0.630429
0	46	15	17.050000	0.518442
2	32	11	19.290000	0.379534
0	44	17	19.270000	0.529564
0	45	16	21.470000	0.560759
2	34	11	25.670000	0.455771
0	46	15	17.310000	0.519211
0	43	16	19.420000	0.515007
0	44	28	20.820000	0.592156
2	9	9	23.720000	0.294361
2	34	13	25.670000	0.465295
2	33	10	19.890000	0.391667
0	47	32	18.690000	0.613553
0	44	15	22.150000	0.554106
2	14	9	24.100000	0.235150
2	15	9	26.280000	0.230734
2	9	9	26.280000	0.298842
0	47	31	19.120000	0.618442
0	44	27	21.470000	0.596964
2	32	10	24.280000	0.419487
0	39	13	26.280000	0.532594
2	29	10	20.350000	0.354561
0	47	31	19.420000	0.618442
0	43	16	22.660000	0.556072
2	10	9	24.660000	0.277782
2	12	9	24.670000	0.252914
2	25	9	26.910000	0.350566
0	110	48	0.740000	0.791537
0	47	31	19.720000	0.627652
0	44	26	21.980000	0.601932
2	33	10	27.120000	0.454443
0	109	44	1.020000	0.783929
0	46	30	19.870000	0.612879
2	9	9	23.350000	0.294361
0	43	27	22.320000	0.596895
2	33	13	27.120000	0.469198
0	107	49	1.180000	0.794203
0	46	30	20.180000	0.612879
0	43	27	22.660000	0.604602
2	31	11	27.770000	0.441598
0	116	54	1.260000	0.808136
0	44	15	19.420000	0.521345
0	43	26	22.840000	0.600190
2	26	10	28.000000	0.375000
2	9	9	1.090000	0.231250
0	130	59	1.380000	0.759925
0	45	30	20.810000	0.611376
0	43	26	23.200000	0.601902
2	27	10	28.220000	0.387500
2	11	9	1.290000	0.207386
0	135	61	1.510000	0.735720
0	43	14	19.870000	0.514394
0	42	26	23.380000	0.598385
2	14	9	28.670000	0.247500
2	13	10	28.450000	0.299573
0	134	61	1.720000	0.734858
0	45	29	21.460000	0.616473
0	42	26	23.740000	0.600149
2	32	11	28.910000	0.463205
2	9	9	1.670000	0.231250
0	133	63	1.890000	0.746379
0	45	29	21.790000	0.618274
0	42	26	23.930000	0.600149
2	27	10	29.140000	0.400847
0	148	79	1.800000	0.691396
0	43	29	22.130000	0.603865
0	40	26	24.300000	0.586667
0	39	14	29.140000	0.576742
2	9	9	2.150000	0.234043
0	152	82	1.930000	0.675561
0	41	14	21.130000	0.508438
2	38	14	23.720000	0.499702
0	41	25	24.680000	0.593718
2	31	11	29.850000	0.458748
0	151	81	2.150000	0.671500
0	42	14	21.460000	0.519375
0	39	13	24.090000	0.506632
0	39	26	24.880000	0.575000
2	27	10	30.090000	0.408328
2	15	10	2.600000	0.210402
0	155	80	2.380000	0.646473
2	17	10	21.960000	0.248438
2	22	15	21.790000	0.388112
0	38	13	24.470000	0.503333
0	40	25	25.270000	0.591764
2	28	10	30.340000	0.422443
0	154	78	2.660000	0.641235
0	41	14	21.960000	0.516425
0	40	25	25.470000	0.591764
2	32	10	30.580000	0.475273
2	10	10	3.100000	0.260047
0	148	78	2.850000	0.677756
2	27	10	24.110000	0.355291
0	42	28	23.540000	0.607340
0	40	14	26.700000	0.558970
0	35	14	30.580000	0.535948
0	145	76	3.090000	0.685034
0	41	14	22.650000	0.524668
2	37	13	25.450000	0.499921
0	39	24	25.870000	0.584975
2	31	11	31.340000	0.476236
0	140	74	3.380000	0.712444
2	14	10	23.180000	0.274436
2	21	13	23.000000	0.333960
2	37	12	25.650000	0.495233
0	37	24	26.070000	0.560837
2	25	10	31.600000	0.390110
2	11	11	2.950000	0.286052
0	141	74	3.580000	0.698642
0	40	14	23.180000	0.514299
2	24	10	24.870000	0.326154
0	38	12	26.050000	0.515764
0	36	13	27.550000	0.513934
2	27	10	31.860000	0.425134
0	122	61	4.160000	0.781594
2	37	14	23.540000	0.487277
2	22	10	25.270000	0.307892
0	37	12	26.260000	0.503695
0	38	14	27.770000	0.543852
2	27	10	32.120000	0.425134
2	42	22	3.230000	0.380835
0	92	39	5.000000	0.795792
2	38	13	23.910000	0.495156
0	36	12	26.680000	0.500170
0	35	23	26.910000	0.541115
2	27	10	32.380000	0.425134
2	11	9	4.160000	0.215901
0	122	66	4.490000	0.787773
2	35	14	24.100000	0.465276
0	36	12	26.890000	0.500170
0	37	24	27.120000	0.572419
2	23	9	32.920000	0.372000
0	56	33	3.680000	0.524107
0	90	40	5.470000	0.815846
2	21	13	24.480000	0.333960
0	36	12	27.320000	0.501122
0	35	23	27.550000	0.550615
2	28	10	32.920000	0.447556
0	137	70	4.770000	0.694848
2	35	14	24.670000	0.472949
2	35	12	27.540000	0.496516
0	36	24	27.770000	0.568033
2	25	9	33.470000	0.400943
2	16	11	0.810000	0.232509
0	133	68	5.050000	0.716836
2	10	9	25.250000	0.281815
2	23	13	25.050000	0.333819
0	36	12	27.980000	0.510000
0	37	24	28.000000	0.582500
2	10	9	32.370000	0.304105
2	14	9	33.750000	0.261223
2	10	9	33.760000	0.308870
2	10	15	0.740000	0.494792
2	9	9	1.040000	0.231250
0	64	26	4.100000	0.570308
0	87	37	6.270000	0.815625
2	18	9	25.650000	0.255747
2	14	10	25.650000	0.277992
2	35	12	28.200000	0.497500
0	35	23	28.450000	0.560455
2	12	9	34.030000	0.281076
2	9	9	34.040000	0.327399
2	9	10	1.020000	0.273148
2	18	10	1.290000	0.192130
0	63	27	4.370000	0.565615
0	86	35	6.600000	0.802480
2	21	13	25.650000	0.337967
0	35	11	28.660000	0.501387
0	35	24	28.670000	0.567488
2	13	9	34.320000	0.270386
2	9	9	34.320000	0.327399
2	9	9	0.740000	0.231250
2	9	10	1.220000	0.273148
2	17	10	1.490000	0.196895
2	15	10	4.060000	0.216834
0	62	25	4.590000	0.557980
0	86	37	6.730000	0.816842
2	25	13	25.850000	0.363629
0	36	12	28.890000	0.519199
0	36	24	28.900000	0.580216
2	14	9	34.610000	0.261223
2	9	11	1.390000	0.318287
2	18	10	4.330000	0.199926
0	60	23	4.820000	0.536364
0	85	36	7.000000	0.806754
2	33	13	26.260000	0.460181
0	35	12	29.120000	0.514721
0	36	22	29.140000	0.578531
0	71	36	0.740000	0.613306
1	11	21	1.470000	0.817992
2	9	9	2.010000	0.234043
2	23	10	4.540000	0.209192
0	61	24	4.990000	0.553245
0	84	35	7.340000	0.803467
2	9	9	26.890000	0.305270
2	24	13	26.470000	0.352558
0	34	12	29.350000	0.502810
0	36	24	29.610000	0.590805
2	9	9	1.430000	0.231250
0	70	36	0.930000	0.606089
2	9	9	1.980000	0.234043
0	61	23	5.280000	0.550183
0	83	40	7.340000	0.811189
2	24	13	26.680000	0.357640
2	32	11	29.830000	0.471711
0	36	23	29.850000	0.585632
0	69	37	1.180000	0.607842
0	61	22	5.460000	0.547817
0	84	37	7.760000	0.811120
2	33	13	27.100000	0.469198
2	33	12	30.070000	0.497918
0	35	24	30.090000	0.586402
2	13	9	35.800000	0.274273
0	69	36	1.380000	0.605012
0	60	21	5.760000	0.542221
0	83	35	8.050000	0.805797
2	25	13	27.320000	0.370952
0	34	12	30.320000	0.512214
0	36	23	30.580000	0.596524
2	15	9	36.100000	0.277404
0	68	36	1.590000	0.598690
2	25	11	5.590000	0.232884
0	60	20	5.950000	0.539128
0	82	34	8.270000	0.794203
2	34	13	27.540000	0.488934
2	33	11	30.810000	0.493744
0	33	23	30.830000	0.556902
2	27	10	36.410000	0.462128
2	33	13	0.810000	0.274593
0	67	35	1.850000	0.593684
2	12	9	3.270000	0.204378
2	25	11	5.830000	0.232884
0	60	20	6.140000	0.545259
0	81	29	8.810000	0.778737
2	32	13	27.980000	0.465000
2	31	11	31.070000	0.476236
0	31	23	31.080000	0.540522
2	25	9	36.720000	0.434435
2	35	12	1.050000	0.286222
0	66	35	2.070000	0.587277
2	9	9	3.520000	0.237889
2	25	16	5.890000	0.340441
0	58	20	6.390000	0.529167
0	80	29	9.040000	0.778531
2	31	13	28.200000	0.452500
0	33	12	31.320000	0.508516
0	34	23	31.340000	0.580907
2	27	9	37.040000	0.465972
2	43	13	1.290000	0.350334
0	65	36	2.290000	0.587889
2	11	9	3.780000	0.213517
2	24	15	6.210000	0.318910
0	59	19	6.650000	0.534713
0	79	28	9.280000	0.767724
2	26	13	28.430000	0.395909
0	33	11	31.840000	0.512941
0	30	24	31.600000	0.532418
2	12	9	37.360000	0.293182
