scale factor 	0.500000
class 	 Width 	 Height 	 realDistance 	 Probability
2	45	56	68.180000	0.350000
2	45	55	68.960000	0.359375
2	44	55	69.750000	0.343634
2	43	55	70.550000	0.352927
2	44	54	70.550000	0.336679
2	42	53	71.370000	0.398208
2	43	53	72.210000	0.312308
2	41	52	72.210000	0.376154
2	42	53	73.060000	0.269231
2	42	52	73.060000	0.349231
2	41	52	73.930000	0.252000
2	41	51	74.810000	0.324414
2	40	52	74.810000	0.280000
2	41	51	75.710000	0.252000
2	40	50	75.710000	0.362759
2	40	50	76.630000	0.233333
2	39	48	76.630000	0.348214
2	40	50	77.570000	0.233333
2	41	48	77.570000	0.289881
2	39	48	78.520000	0.329167
2	39	48	78.520000	0.329167
2	39	48	79.490000	0.213043
2	38	49	80.490000	0.243478
2	39	48	80.490000	0.213043
2	39	47	81.500000	0.213043
2	38	47	82.540000	0.190909
2	38	47	82.540000	0.190909
2	38	46	82.540000	0.190909
2	37	46	83.590000	0.222727
2	37	46	83.590000	0.222727
2	37	45	84.670000	0.222727
2	37	47	85.770000	0.166667
2	36	45	85.770000	0.200000
2	36	45	85.770000	0.200000
2	36	44	85.770000	0.200000
2	37	44	86.900000	0.166667
2	36	44	86.900000	0.200000
2	36	44	88.050000	0.200000
2	36	44	88.050000	0.200000
2	36	43	89.220000	0.200000
2	35	43	90.420000	0.175000
2	36	43	90.420000	0.140000
2	35	43	90.420000	0.175000
2	36	42	90.420000	0.140000
2	34	43	92.910000	0.210000
2	34	42	91.650000	0.210000
2	33	41	92.910000	0.245000
2	35	42	92.910000	0.175000
2	34	42	92.910000	0.210000
2	33	41	94.190000	0.245000
2	33	42	94.190000	0.245000
2	33	41	95.510000	0.184211
2	33	41	95.510000	0.184211
2	33	40	95.510000	0.184211
2	33	41	96.850000	0.184211
2	33	40	96.850000	0.184211
2	33	40	96.850000	0.184211
2	33	39	98.230000	0.252392
2	33	40	98.230000	0.184211
2	33	40	98.230000	0.184211
2	33	40	99.640000	0.184211
2	33	40	99.640000	0.184211
2	33	39	101.090000	0.184211
2	32	39	101.090000	0.221053
2	31	39	102.570000	0.257895
2	32	39	102.570000	0.221053
2	32	39	102.570000	0.221053
2	31	38	102.570000	0.339713
2	31	39	104.090000	0.194444
2	32	38	104.090000	0.155556
2	31	38	104.090000	0.194444
2	31	38	104.090000	0.194444
2	31	38	105.640000	0.194444
2	32	38	105.640000	0.155556
2	32	37	107.240000	0.251010
2	30	38	107.240000	0.233333
2	32	37	108.880000	0.251010
2	30	37	108.880000	0.328788
2	31	37	108.880000	0.289899
2	30	37	108.880000	0.328788
2	30	37	110.560000	0.328788
2	30	37	110.560000	0.328788
2	9	9	92.910000	0.575000
2	29	36	110.560000	0.381313
2	30	36	110.560000	0.342424
2	29	35	112.290000	0.372222
2	29	36	112.290000	0.357937
2	30	35	114.060000	0.333333
2	30	35	114.060000	0.333333
2	30	36	114.060000	0.319048
2	30	36	114.060000	0.319048
2	29	35	115.880000	0.372222
2	30	35	115.880000	0.333333
2	30	36	115.880000	0.319048
2	30	35	117.750000	0.333333
2	29	35	117.750000	0.372222
2	29	34	117.750000	0.386508
2	29	34	117.750000	0.386508
2	29	34	119.680000	0.386508
2	28	34	119.680000	0.425397
2	9	9	101.090000	0.639205
2	27	33	119.680000	0.478571
2	29	34	119.680000	0.386508
2	27	33	121.660000	0.478571
2	9	9	102.570000	0.639205
2	27	34	121.660000	0.464286
2	28	32	123.700000	0.474747
2	28	34	121.660000	0.425397
0	27	31	121.660000	0.507143
2	28	33	123.700000	0.461111
2	30	34	123.700000	0.369697
2	28	33	125.800000	0.461111
2	9	9	105.650000	0.639205
0	27	31	125.800000	0.527273
2	28	32	125.800000	0.474747
2	28	33	127.960000	0.461111
0	11	9	107.240000	0.663333
0	26	32	127.960000	0.552525
0	27	32	127.960000	0.513636
0	26	31	127.960000	0.566162
2	28	33	130.180000	0.461111
0	27	31	130.180000	0.527273
2	9	9	110.560000	0.665455
0	26	32	130.180000	0.552525
0	25	32	130.180000	0.591414
0	27	31	130.180000	0.527273
0	26	31	132.480000	0.566162
0	12	10	110.560000	0.766667
0	25	30	132.480000	0.618687
0	26	30	132.480000	0.579798
0	27	31	134.840000	0.527273
0	26	31	134.840000	0.566162
0	26	29	134.840000	0.593434
0	11	10	114.060000	0.716667
0	26	29	134.840000	0.593434
0	25	30	134.840000	0.618687
0	25	29	134.840000	0.632323
0	24	30	134.840000	0.657576
0	25	29	139.800000	0.632323
2	10	9	115.880000	0.675000
0	24	28	134.840000	0.684848
0	25	30	137.280000	0.618687
0	24	31	139.800000	0.643939
0	24	29	139.800000	0.671212
0	26	30	137.280000	0.579798
0	26	30	139.800000	0.579798
0	25	30	139.800000	0.618687
0	26	29	142.410000	0.593434
0	25	29	142.410000	0.632323
0	25	28	139.800000	0.645960
0	25	30	142.410000	0.618687
0	24	28	142.410000	0.684848
0	24	28	142.410000	0.684848
0	24	29	145.100000	0.671212
0	17	12	123.700000	0.913393
0	23	19	160.020000	0.737941
0	23	28	142.410000	0.723737
2	10	9	123.700000	0.706154
0	23	27	145.100000	0.737374
0	23	30	145.100000	0.696465
0	20	12	125.790000	0.785859
0	23	18	163.330000	0.663750
0	15	12	125.790000	0.913393
0	23	18	160.020000	0.722941
0	23	28	147.880000	0.723737
0	23	29	147.880000	0.710101
0	24	28	147.880000	0.684848
0	25	29	150.760000	0.613492
0	23	28	147.880000	0.723737
2	10	9	127.960000	0.742500
0	22	27	153.730000	0.758730
0	24	28	150.760000	0.666667
0	24	28	150.760000	0.666667
0	23	27	150.760000	0.719841
2	9	12	130.180000	1.000000
0	23	17	170.350000	0.610000
0	22	25	156.820000	0.736975
0	23	27	153.730000	0.719841
0	22	26	150.750000	0.773016
0	22	28	153.730000	0.744444
0	22	26	150.750000	0.773016
0	22	17	174.060000	0.600000
0	22	26	153.730000	0.773016
0	22	27	156.820000	0.708403
0	23	28	156.820000	0.652941
0	21	27	156.820000	0.749580
0	24	28	156.820000	0.611765
0	22	23	160.020000	0.749118
0	22	26	156.820000	0.722689
0	22	26	160.020000	0.704118
0	22	25	163.330000	0.662500
0	22	26	160.020000	0.704118
0	22	26	160.020000	0.704118
0	22	26	160.020000	0.704118
0	22	25	160.020000	0.719118
2	9	10	139.800000	1.000000
2	22	16	177.920000	0.495385
2	22	16	177.920000	0.495385
0	21	25	163.330000	0.706250
0	22	19	174.060000	0.564706
0	21	25	163.330000	0.706250
0	12	11	142.400000	0.883333
2	21	15	186.130000	0.190909
0	21	25	166.770000	0.686513
0	21	25	166.770000	0.686513
0	21	25	166.770000	0.686513
0	23	24	166.770000	0.614803
0	20	25	166.770000	0.730263
2	9	10	145.090000	1.000000
2	21	15	186.130000	0.190909
0	21	24	166.770000	0.702303
0	19	24	166.770000	0.789803
0	19	24	166.770000	0.789803
0	19	24	166.770000	0.789803
0	19	21	170.350000	0.763333
2	9	10	147.880000	0.983025
2	19	12	190.500000	0.200000
2	19	12	190.500000	0.200000
2	20	14	186.130000	0.218182
2	19	12	190.500000	0.200000
0	20	23	170.350000	0.683333
0	21	22	170.350000	0.653333
0	20	23	170.350000	0.683333
0	21	23	170.350000	0.636667
0	21	22	170.350000	0.653333
2	9	9	153.730000	0.962500
0	19	21	174.060000	0.679412
2	19	13	190.500000	0.166667
2	20	14	186.130000	0.218182
0	20	22	170.350000	0.700000
2	9	9	153.730000	0.962500
2	19	10	195.060000	0.100000
2	9	10	153.730000	0.983025
2	18	10	195.050000	0.100000
2	9	9	156.820000	0.826786
2	18	11	199.810000	0.000000
2	9	9	156.820000	0.826786
2	18	11	199.810000	0.000000
2	9	9	156.820000	0.826786
2	18	11	199.810000	0.000000
2	9	10	153.730000	0.983025
2	18	11	199.810000	0.000000
2	18	15	190.500000	0.100000
2	10	9	153.730000	0.832500
2	18	10	199.810000	0.000000
2	9	9	153.730000	0.962500
2	18	10	199.810000	0.000000
2	18	10	199.810000	0.000000
2	18	10	199.810000	0.000000
2	18	10	199.810000	0.000000
2	17	14	190.500000	0.133333
2	21	21	177.920000	0.449231
2	18	10	199.810000	0.000000
2	18	13	195.050000	0.000000
2	9	9	163.330000	0.826786
0	19	20	177.920000	0.576923
2	9	9	160.010000	0.826786
0	9	9	190.500000	0.875000
0	13	11	160.010000	0.842381
2	9	10	163.330000	0.821429
0	10	10	190.500000	0.750000
2	9	9	163.330000	0.826786
0	9	9	170.340000	0.907692
2	9	9	199.820000	0.000000
2	9	9	8.950000	0.251182
2	9	9	7.400000	0.248000
0	11	9	186.130000	0.844444
2	9	9	4.090000	0.240803
2	9	9	1.750000	0.231250
2	9	9	199.810000	0.000000
0	113	46	0.700000	0.768189
0	112	52	0.820000	0.786856
0	112	57	0.940000	0.791197
0	112	63	1.060000	0.803526
0	114	68	1.140000	0.821699
0	115	73	1.260000	0.844426
0	116	78	1.340000	0.861469
0	118	82	1.420000	0.882222
0	119	87	1.550000	0.888844
0	121	92	1.630000	0.888174
0	122	97	1.760000	0.887250
0	120	102	1.850000	0.912126
0	119	106	1.930000	0.927132
0	120	114	2.110000	0.933005
0	115	118	2.200000	0.962147
0	114	122	2.290000	0.965204
0	112	126	2.380000	0.962226
0	114	134	2.560000	0.987043
0	110	138	2.660000	0.960284
0	108	137	2.850000	0.964566
0	108	135	3.090000	0.962363
0	106	133	3.330000	0.966662
0	104	131	3.530000	0.975938
0	103	129	3.790000	0.980435
0	102	127	4.000000	0.978102
0	101	124	4.210000	0.964670
0	100	123	4.490000	0.964393
0	98	121	4.710000	0.948097
0	97	119	4.940000	0.943444
0	97	117	5.170000	0.940940
0	96	115	5.400000	0.938186
0	95	115	5.650000	0.931116
0	94	113	5.890000	0.928247
0	93	110	6.080000	0.916477
0	92	109	6.330000	0.919145
0	91	107	6.590000	0.929921
0	90	106	6.790000	0.932705
0	89	103	6.990000	0.946858
0	89	102	7.200000	0.950049
0	87	102	7.480000	0.957998
0	86	98	7.690000	0.975636
0	85	97	7.980000	0.978763
0	85	96	8.200000	0.978623
0	84	96	8.420000	0.986957
0	83	94	8.650000	0.990110
0	83	92	8.880000	0.996703
0	82	91	9.200000	0.996667
0	80	90	9.360000	0.982927
0	80	89	9.680000	0.991358
0	79	88	9.930000	0.979345
0	79	87	10.190000	0.979307
0	78	87	10.450000	0.979091
0	77	86	10.620000	0.966932
0	77	84	10.890000	0.971934
0	76	83	11.160000	0.959625
0	75	83	11.440000	0.954092
0	74	81	11.720000	0.946661
0	73	81	12.000000	0.941011
0	73	80	12.200000	0.945989
0	73	80	12.500000	0.949351
0	72	81	12.900000	0.952444
0	71	80	13.100000	0.943104
0	71	79	13.420000	0.948209
0	70	77	13.630000	0.935041
0	70	79	13.960000	0.942358
0	69	76	14.060000	0.922049
