scale factor 	0.500000
class 	 Width 	 Height 	 realDistance 	 Probability
0	12	16	132.470000	0.912821
0	12	17	132.470000	0.929487
0	12	15	132.470000	0.896154
2	11	16	130.180000	1.000000
2	11	16	132.480000	0.894766
0	13	17	132.480000	0.983333
0	13	17	132.480000	0.983333
2	12	15	130.180000	0.906250
2	12	15	130.180000	0.906250
2	9	10	123.700000	0.898291
2	11	15	132.480000	0.925620
1	10	17	132.480000	0.994242
1	10	16	130.180000	1.000000
0	12	17	132.480000	0.929487
0	11	17	132.480000	0.875641
0	12	17	132.480000	0.929487
0	11	17	132.480000	0.875641
0	12	16	132.480000	0.912821
0	13	16	130.180000	0.966667
0	13	17	132.480000	0.983333
0	12	9	127.960000	0.796154
0	13	17	132.480000	0.983333
0	12	16	130.180000	0.912821
2	11	11	125.800000	0.911667
2	11	11	125.800000	0.911667
2	11	12	125.800000	1.000000
2	10	10	123.700000	0.838462
2	12	14	127.960000	0.960555
2	9	13	127.960000	1.000000
2	10	13	139.810000	0.983667
1	10	18	132.480000	0.938182
2	11	16	130.180000	1.000000
0	11	17	132.480000	0.875641
0	11	17	132.480000	0.875641
0	13	16	130.180000	0.966667
1	10	17	132.480000	0.994242
2	11	15	132.480000	0.925620
2	11	16	130.180000	1.000000
0	12	16	130.180000	0.912821
2	11	16	130.180000	1.000000
0	11	17	132.480000	0.875641
2	11	15	130.180000	1.000000
2	11	16	130.180000	1.000000
2	12	14	130.180000	0.913889
1	10	15	130.180000	1.000000
1	10	16	130.180000	1.000000
2	11	16	130.180000	1.000000
1	10	15	132.480000	1.000000
2	11	15	132.480000	0.925620
2	11	15	132.480000	0.925620
1	10	15	132.480000	1.000000
1	10	15	132.480000	1.000000
1	10	15	132.480000	1.000000
2	10	14	130.180000	1.000000
2	10	14	130.180000	1.000000
2	10	14	130.180000	1.000000
2	10	14	130.180000	1.000000
1	9	14	130.180000	1.000000
1	9	14	130.180000	1.000000
1	9	15	132.480000	1.000000
1	9	15	132.480000	1.000000
1	9	15	132.480000	1.000000
1	10	15	132.480000	1.000000
1	10	15	132.480000	1.000000
1	9	14	132.480000	1.000000
1	10	15	132.480000	1.000000
1	9	14	132.480000	1.000000
1	9	14	132.480000	1.000000
2	10	10	127.960000	0.883333
2	10	9	130.180000	0.712500
2	9	9	137.290000	0.872727
2	9	9	130.180000	0.825000
2	10	10	130.180000	0.850000
2	10	10	127.960000	0.883333
2	9	10	127.960000	0.948148
0	11	10	130.180000	0.758974
2	10	11	130.180000	0.999167
0	12	12	132.480000	0.846154
1	10	15	139.800000	0.925000
2	11	14	137.280000	0.944904
0	11	15	139.800000	0.842308
2	11	14	139.800000	0.831515
2	10	14	139.800000	0.961333
0	12	15	137.280000	0.896154
2	10	10	134.840000	0.903030
0	11	15	139.800000	0.842308
2	11	16	137.280000	0.894766
1	10	15	139.800000	0.925000
1	10	16	137.280000	1.000000
1	10	16	137.280000	1.000000
2	11	16	137.280000	0.894766
1	10	18	137.280000	0.938182
2	11	16	137.280000	0.894766
0	11	17	139.800000	0.875641
2	11	16	137.280000	0.894766
2	11	16	137.280000	0.894766
2	11	16	137.280000	0.894766
0	12	15	137.280000	0.896154
0	11	15	139.800000	0.842308
0	11	15	139.800000	0.842308
1	10	15	139.800000	0.925000
2	11	15	137.280000	0.925620
2	10	11	142.410000	0.986333
0	12	15	139.800000	0.896154
2	11	14	139.800000	0.831515
0	12	16	137.280000	0.912821
0	13	16	137.280000	0.966667
2	11	14	137.280000	0.944904
0	13	16	137.280000	0.966667
0	12	16	137.280000	0.912821
2	11	16	137.280000	0.894766
1	10	16	137.280000	1.000000
2	11	16	137.280000	0.894766
2	11	16	137.280000	0.894766
0	12	16	137.280000	0.912821
2	11	16	137.280000	0.894766
0	12	16	137.280000	0.912821
2	11	16	137.280000	0.894766
0	12	16	137.280000	0.912821
2	11	16	137.280000	0.894766
2	11	16	137.280000	0.894766
2	11	16	137.280000	0.894766
0	12	16	137.280000	0.912821
0	12	16	137.280000	0.912821
2	11	16	137.280000	0.894766
2	11	16	137.280000	0.894766
2	11	16	137.280000	0.894766
2	11	16	137.280000	0.894766
1	10	16	137.280000	1.000000
1	10	16	137.280000	1.000000
0	10	17	139.800000	0.821795
2	11	16	137.280000	0.894766
2	11	16	137.280000	0.894766
2	11	16	137.280000	0.894766
2	11	16	137.280000	0.894766
0	11	15	139.800000	0.842308
2	11	16	137.280000	0.894766
2	11	16	137.280000	0.894766
0	11	15	139.800000	0.842308
0	11	15	139.800000	0.842308
0	11	15	139.800000	0.842308
2	11	16	137.280000	0.894766
0	11	15	139.800000	0.842308
1	10	15	139.800000	0.925000
0	11	15	139.800000	0.842308
1	10	16	137.280000	1.000000
1	10	15	139.800000	0.925000
0	11	15	139.800000	0.842308
0	11	15	139.800000	0.842308
0	11	15	139.800000	0.842308
0	11	15	139.800000	0.842308
0	11	15	139.800000	0.842308
1	10	15	139.800000	0.925000
1	10	15	139.800000	0.925000
1	10	15	139.800000	0.925000
1	10	15	139.800000	0.925000
0	11	13	142.400000	0.858333
2	10	13	142.400000	0.983667
1	9	14	139.800000	1.000000
1	9	15	139.800000	1.000000
1	9	15	139.800000	1.000000
1	10	15	139.800000	0.925000
1	10	15	139.800000	0.925000
2	10	14	139.800000	0.961333
1	10	16	137.280000	1.000000
1	10	16	137.280000	1.000000
1	10	16	139.800000	0.874667
0	11	16	139.800000	0.858974
0	11	15	139.800000	0.842308
2	11	14	137.280000	0.944904
0	11	16	139.800000	0.858974
1	10	15	139.800000	0.925000
2	10	14	137.280000	1.000000
1	9	14	137.280000	1.000000
2	10	14	137.280000	1.000000
1	10	15	139.800000	0.925000
2	9	12	142.400000	1.000000
1	9	14	139.800000	1.000000
1	9	15	137.280000	1.000000
2	9	10	145.090000	1.000000
2	9	10	145.090000	1.000000
2	9	10	145.090000	1.000000
2	10	10	145.090000	0.925000
2	10	13	145.090000	0.929500
0	11	13	145.090000	0.871078
0	11	13	145.090000	0.871078
0	11	13	145.090000	0.871078
0	11	13	145.090000	0.871078
0	11	13	145.090000	0.871078
0	11	13	145.090000	0.871078
2	11	12	142.400000	0.865455
2	11	12	142.400000	0.865455
0	11	11	145.090000	0.835784
0	11	11	145.090000	0.835784
0	11	11	145.090000	0.835784
0	11	11	145.090000	0.835784
0	11	11	145.090000	0.835784
0	11	10	145.090000	0.818137
0	11	11	147.870000	0.835784
0	11	10	145.090000	0.818137
0	11	11	147.870000	0.835784
2	10	10	147.870000	0.847222
2	9	9	147.870000	0.962500
2	9	9	147.870000	0.962500
0	11	10	147.870000	0.818137
2	9	9	147.870000	0.962500
0	14	17	139.800000	0.929487
0	13	9	130.170000	0.850000
0	12	9	130.170000	0.796154
0	12	9	130.170000	0.796154
0	12	17	139.800000	0.929487
2	9	9	130.170000	0.825000
2	9	9	130.170000	0.825000
2	9	9	130.170000	0.825000
2	9	9	156.810000	0.826786
2	9	9	156.810000	0.826786
2	9	9	156.810000	0.826786
2	9	9	156.810000	0.826786
2	9	9	156.810000	0.826786
2	9	9	156.810000	0.826786
2	9	9	156.810000	0.826786
2	10	9	139.800000	0.807000
0	11	9	139.800000	0.742308
0	11	9	139.800000	0.742308
0	11	9	139.800000	0.742308
0	11	9	139.800000	0.742308
0	11	9	139.800000	0.742308
0	11	9	139.800000	0.742308
0	11	9	139.800000	0.742308
2	11	10	139.800000	0.848485
2	9	9	156.810000	0.826786
2	11	11	139.800000	0.863333
2	9	9	139.800000	0.930000
0	11	9	139.800000	0.742308
0	12	17	150.750000	1.000000
0	10	16	147.870000	0.865686
2	9	9	139.800000	0.930000
0	13	18	150.750000	0.924020
0	13	18	150.750000	0.924020
0	13	18	150.750000	0.924020
0	14	17	150.750000	0.883333
0	14	17	150.750000	0.883333
0	13	17	150.750000	0.941667
0	14	9	139.800000	0.805357
0	14	9	139.800000	0.805357
0	12	16	147.870000	0.982353
0	12	9	139.800000	0.796154
0	9	9	166.770000	0.822857
0	9	9	166.770000	0.822857
0	14	17	153.730000	0.883333
0	12	17	153.730000	1.000000
0	14	17	153.730000	0.883333
0	11	9	166.770000	0.822857
0	12	18	153.730000	0.982353
2	9	9	142.400000	0.930000
2	10	9	142.400000	0.807000
0	12	18	153.730000	0.982353
2	10	9	145.090000	0.769500
2	9	9	145.090000	0.892500
2	10	12	147.870000	0.830000
2	9	9	145.090000	0.892500
0	11	9	147.870000	0.800490
2	10	10	147.870000	0.847222
2	10	9	147.870000	0.832500
2	10	9	147.870000	0.832500
0	14	16	156.810000	0.910476
0	11	10	177.920000	0.914394
0	9	10	181.940000	0.872727
0	11	10	177.920000	0.914394
0	11	17	166.770000	0.865714
0	9	9	181.940000	0.842727
0	9	9	181.940000	0.842727
2	9	9	163.330000	0.826786
0	10	9	190.500000	0.787500
0	11	12	181.940000	0.957143
0	9	9	170.340000	0.907692
2	9	9	199.810000	0.000000
0	118	50	0.780000	0.798627
0	122	67	1.140000	0.831242
0	119	82	1.420000	0.876290
0	122	96	1.720000	0.885011
0	131	110	2.020000	0.864360
0	135	122	2.290000	0.862618
0	139	134	2.560000	0.847043
0	144	145	2.850000	0.791417
0	139	156	3.090000	0.786491
0	134	166	3.330000	0.791146
0	130	176	3.590000	0.785388
0	126	185	3.840000	0.778906
0	122	182	4.380000	0.800709
0	119	174	4.990000	0.825127
0	115	168	5.640000	0.844874
0	112	164	6.270000	0.864011
0	109	158	6.920000	0.885189
0	105	153	7.620000	0.904286
0	103	148	8.200000	0.920513
0	100	144	8.880000	0.917417
0	97	140	9.520000	0.917694
0	95	136	10.190000	0.921111
0	93	133	10.890000	0.933245
0	90	129	11.530000	0.953322
0	88	126	12.100000	0.963258
0	86	122	12.800000	0.978947
0	85	119	13.420000	0.981250
0	85	120	14.290000	0.955860
0	80	110	15.320000	0.977371
0	78	108	16.050000	0.976840
0	76	106	16.670000	0.967649
0	77	107	17.590000	0.976320
0	72	99	18.700000	0.960158
0	71	98	19.290000	0.962667
0	71	95	20.040000	0.965436
0	72	97	20.980000	0.984095
0	67	90	21.970000	0.950886
0	66	89	22.660000	0.953407
0	65	88	23.190000	0.952754
0	64	86	23.920000	0.948711
0	63	86	24.490000	0.945081
0	61	83	25.260000	0.926848
0	61	81	25.870000	0.932852
0	59	80	26.480000	0.924541
0	60	79	27.330000	0.945274
0	58	77	27.990000	0.929630
0	57	76	28.440000	0.928548
0	56	75	29.370000	0.931085
0	55	73	29.850000	0.926082
0	54	73	30.580000	0.928836
0	53	72	31.080000	0.916814
0	54	70	31.850000	0.935508
0	51	69	32.650000	0.916667
0	52	68	33.190000	0.937324
0	51	67	34.030000	0.936234
0	50	67	34.610000	0.927668
0	50	66	35.190000	0.939325
0	49	64	35.790000	0.933737
0	49	64	36.410000	0.950524
0	49	64	37.030000	0.955000
0	47	62	37.680000	0.935723
0	48	62	38.330000	0.967238
0	48	60	39.000000	0.962323
0	47	60	39.690000	0.966511
0	46	59	40.400000	0.965833
0	46	58	41.120000	0.980022
0	46	57	41.860000	0.979934
0	45	57	42.620000	0.984783
0	44	56	43.000000	0.969565
0	44	55	43.790000	0.984444
0	44	55	44.600000	0.994444
0	44	55	45.010000	0.994444
0	43	54	45.430000	0.994340
0	41	54	46.280000	0.971795
0	41	52	46.710000	0.977451
0	42	53	47.600000	0.964927
0	41	52	48.050000	0.988000
0	41	51	48.970000	0.970255
0	41	52	49.440000	0.957500
0	40	50	49.920000	0.969551
0	40	49	50.900000	0.980435
0	40	49	51.400000	0.980435
0	39	48	51.900000	0.980000
0	39	49	52.930000	0.965909
0	39	47	53.460000	0.961124
0	38	47	54.000000	0.972093
0	38	47	54.540000	0.953174
0	37	47	55.090000	0.964286
0	37	46	55.650000	0.951984
0	37	46	56.220000	0.943970
0	36	45	57.380000	0.942500
0	37	46	57.980000	0.915000
0	35	45	59.200000	0.933258
0	36	43	59.820000	0.896890
0	35	44	60.460000	0.910207
0	36	44	60.460000	0.888995
0	36	45	61.760000	0.847635
0	35	44	62.420000	0.867708
0	34	43	63.790000	0.863687
0	35	42	63.790000	0.849677
0	34	41	64.490000	0.855238
0	34	40	64.490000	0.863810
0	34	41	65.920000	0.817546
0	34	41	66.660000	0.806583
0	33	40	66.660000	0.839812
0	33	39	67.410000	0.848903
0	32	40	68.180000	0.825000
0	33	38	68.180000	0.818750
0	32	38	68.950000	0.843750
0	32	38	69.740000	0.814120
0	31	39	71.370000	0.818877
0	32	38	71.370000	0.802628
0	32	38	71.370000	0.802628
0	32	37	72.200000	0.768462
0	31	37	73.060000	0.795385
0	31	37	73.920000	0.749241
0	30	37	74.810000	0.777241
0	30	36	74.810000	0.787586
0	30	36	75.710000	0.787586
0	30	36	75.710000	0.787586
0	29	35	76.620000	0.779167
0	30	35	77.560000	0.750000
0	30	34	77.560000	0.760714
0	29	35	78.520000	0.765278
0	29	34	78.520000	0.776389
0	28	34	79.490000	0.770048
0	29	35	80.480000	0.728502
0	28	34	80.480000	0.770048
0	28	33	81.500000	0.767057
0	28	35	82.530000	0.705245
0	28	34	82.530000	0.716783
0	28	33	83.590000	0.728322
0	28	34	83.590000	0.716783
0	27	33	84.670000	0.744909
0	27	32	84.670000	0.756909
0	27	31	84.670000	0.768909
0	27	32	85.770000	0.716000
0	27	31	86.890000	0.728000
0	27	31	86.890000	0.728000
0	26	32	88.040000	0.733333
0	27	31	88.040000	0.712500
0	27	32	89.220000	0.700000
0	27	31	89.220000	0.712500
0	27	32	90.420000	0.655000
2	10	11	2.960000	0.302435
0	27	29	90.420000	0.692500
0	27	31	92.900000	0.650652
2	11	14	4.520000	0.432685
0	26	29	91.650000	0.727500
2	12	10	5.090000	0.242196
0	25	29	92.900000	0.746739
2	10	10	5.870000	0.267559
0	27	31	94.190000	0.650652
2	10	10	6.700000	0.275556
0	26	30	94.190000	0.698696
2	11	10	7.600000	0.261414
0	29	31	95.500000	0.527231
2	11	11	9.180000	0.307000
0	26	30	95.500000	0.650801
0	25	30	96.850000	0.687643
2	9	9	11.060000	0.259012
0	25	29	96.850000	0.700687
2	9	9	11.900000	0.259012
0	25	28	95.500000	0.713730
2	9	9	12.690000	0.259012
0	25	29	98.230000	0.683493
2	10	9	13.850000	0.252391
0	25	29	98.230000	0.683493
2	10	10	15.090000	0.297101
0	24	27	98.230000	0.747608
0	24	29	99.640000	0.720335
2	10	9	17.470000	0.255684
0	24	27	99.640000	0.747608
0	24	29	101.080000	0.720335
0	24	28	101.080000	0.733971
0	23	29	102.560000	0.757177
0	24	28	102.560000	0.733971
0	24	26	101.080000	0.761244
0	23	27	104.080000	0.737374
0	23	26	102.560000	0.798086
0	23	25	104.080000	0.764646
0	24	27	105.640000	0.698485
0	23	26	105.640000	0.751010
0	22	26	105.640000	0.789899
0	22	26	107.240000	0.789899
0	23	27	108.870000	0.737374
0	23	26	108.870000	0.751010
0	23	27	108.870000	0.737374
0	22	25	110.550000	0.803535
0	23	27	110.550000	0.737374
0	22	26	110.550000	0.789899
0	23	25	110.550000	0.764646
0	22	25	112.280000	0.787302
0	22	26	112.280000	0.773016
0	20	24	112.280000	0.879365
0	22	25	114.050000	0.787302
0	21	24	114.050000	0.840476
0	21	24	112.280000	0.840476
0	22	23	114.050000	0.815873
0	21	26	115.880000	0.811905
0	21	23	115.880000	0.854762
0	21	23	115.880000	0.854762
0	21	23	117.750000	0.854762
0	21	25	119.670000	0.826190
0	20	23	117.750000	0.893651
0	21	22	117.750000	0.869048
0	21	24	117.750000	0.840476
0	21	24	119.670000	0.840476
0	21	23	119.670000	0.854762
0	21	24	121.650000	0.840476
0	21	23	121.650000	0.854762
0	20	21	121.650000	0.922222
0	20	23	121.650000	0.893651
0	20	22	123.690000	0.922222
0	20	23	123.690000	0.908586
0	19	22	123.690000	0.961111
0	20	23	123.690000	0.908586
0	20	22	123.690000	0.922222
0	20	24	125.790000	0.894949
0	19	23	127.950000	0.947475
0	20	23	125.790000	0.908586
0	20	23	127.950000	0.908586
0	19	22	125.790000	0.961111
0	20	24	130.180000	0.894949
0	21	25	130.180000	0.842424
0	20	23	130.180000	0.908586
0	19	22	130.180000	0.961111
0	19	21	130.180000	0.947475
0	18	23	132.470000	0.986364
0	19	21	130.180000	0.947475
0	19	22	132.470000	0.961111
0	20	20	130.180000	0.894949
0	18	20	132.470000	0.972727
0	19	21	132.470000	0.947475
0	18	18	132.470000	0.945455
0	18	22	132.470000	1.000000
0	18	22	134.840000	1.000000
0	19	22	134.840000	0.961111
0	18	20	134.840000	0.972727
0	19	22	134.840000	0.961111
0	18	22	137.280000	1.000000
0	18	21	137.280000	0.986364
0	19	22	139.800000	0.961111
0	18	19	137.280000	0.959091
0	18	22	139.800000	1.000000
0	18	18	137.280000	0.945455
0	18	19	139.800000	0.959091
0	18	20	139.800000	0.972727
0	18	22	142.400000	1.000000
0	17	17	142.400000	0.892929
0	18	21	142.400000	0.986364
0	18	17	142.400000	0.931818
0	19	20	142.400000	0.933838
0	17	19	145.090000	0.920202
0	18	22	145.090000	1.000000
0	18	19	145.090000	0.959091
0	18	19	145.090000	0.959091
0	17	20	145.090000	0.933838
0	18	20	145.090000	0.972727
0	17	16	145.090000	0.913393
0	17	21	147.870000	0.947475
0	17	19	150.750000	0.932540
0	17	17	145.090000	0.892929
0	17	18	147.870000	0.906566
0	17	18	145.090000	0.906566
